Entity,Code,Year,Wind consumption - TWh,Hydro consumption - TWh,Solar consumption - TWh,Nuclear consumption - TWh,Biofuels consumption - TWh,Other renewables (including geothermal and biomass) - TWh,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh
Asia,,1996,2.88862,1581.7603,0.21456084,1230.6072,0,84.913086,12512.806,13589.954,4316.743
Asia,,1997,3.5361347,1575.5612,0.34409136,1309.1163,0,95.9839,12531.089,14236.678,4538.3774
Asia,,1998,4.3112326,1670.1357,0.49475983,1362.2074,0,101.919205,12510.558,13955.824,4738.892
Asia,,1999,6.0019674,1626.857,0.7264335,1385.1049,0,111.610435,12818.992,14393.501,5115.055
Asia,,2000,7.0454373,1675.6648,1.128829,1424.5581,0,122.46354,13324.218,14896.244,5395.233
Asia,,2001,9.402452,1796.9381,1.6286256,1433.7633,0,125.022804,13950.583,15049.312,5743.8115
Asia,,2002,10.129173,1849.2834,2.249915,1460.871,11.05771,128.96404,15029.36,15435.635,6074.999
Asia,,2003,13.323996,1909.299,3.0549488,1291.3638,13.620464,134.84395,17203.135,16058.786,6503.45
Asia,,2004,23.48332,2234.6326,4.007963,1472.2356,15.677678,142.42552,19355.104,17038.521,6988.3374
Asia,,2005,29.352158,2300.812,5.0639973,1527.3424,19.18578,160.533,22004.871,17272.64,7521.4087
Asia,,2006,45.691483,2516.3892,6.242032,1557.8738,24.979742,172.8083,23724.082,17742.281,7977.54
Asia,,2007,60.313587,2625.0808,7.4404664,1485.0784,29.12006,192.80675,25780.477,18258.92,8605.575
Asia,,2008,91.66827,2960.1826,8.967487,1432.8289,38.489845,217.18561,26500.19,18472.574,9200.066
Asia,,2009,141.52357,2857.9998,11.51467,1489.7334,44.4039,244.87933,27347.764,18580.072,9460.394
Asia,,2010,216.39903,3271.4253,16.258839,1559.2688,51.760193,274.18985,28635.13,19681.787,10398.672
Asia,,2011,303.7643,3291.992,28.539404,1285.9719,57.226635,294.12836,30749.578,20235.803,11160.103
Asia,,2012,395.0644,3703.705,42.711147,912.1577,68.93355,320.72372,31463.457,21138.14,11738.725
Asia,,2013,504.18372,3975.8748,79.66127,917.2199,93.2005,359.24615,32095.832,21521.123,12048.696
Asia,,2014,571.8369,4315.0957,160.74902,982.41174,104.44165,415.27933,32596.094,21877.574,12561.764
Asia,,2015,648.8327,4468.901,246.3561,1100.9365,88.45006,486.749,32243.99,22727.037,12999.431
Asia,,2016,835.9113,4614.2505,370.0739,1224.212,114.514275,495.98334,31842.137,23561.188,13359.468
Asia,,2017,1040.41,4707.218,579.48773,1284.937,109.429016,580.9673,32552.943,24200.54,13955.748
Asia,,2018,1232.154,4787.9844,822.4198,1428.2195,139.13141,705.0356,33547.27,24577.879,14674.116
Asia,,2019,1355.3057,5099.8013,1032.6302,1658.1254,168.04758,796.7365,34354.37,24801.555,15023.7295
Asia,,2020,1518.7006,5209.6353,1233.8334,1677.681,179.25667,890.8416,34336.203,23380.932,15343.792
Asia,,2021,2056.8257,5095.7603,1556.135,1833.5519,201.93602,1029.8417,36046.984,24196.814,16275.798
Asia,,2022,2365.34,5207.5684,1944.5848,1919.8208,219.47018,1142.1415,36848.836,24734.361,15983.315
Asia Pacific (EI),,1965,0,461.55515,0,0.07093778,0,4.7698627,2780.7314,1932.4469,56.231968
Asia Pacific (EI),,1966,0,479.9543,0,1.6571085,0,4.7627687,2931.5122,2202.858,62.38925
Asia Pacific (EI),,1967,0,452.02533,0,1.7847968,0,4.143481,2854.2986,2566.8086,71.39151
Asia Pacific (EI),,1968,0,497.5108,0,2.9623656,0,4.5747833,2896.733,2932.971,77.81802
Asia Pacific (EI),,1969,0,515.0005,0,5.1267695,0,4.6623917,3250.1877,3406.4736,102.60042
Asia Pacific (EI),,1970,0,534.35754,0,16.710527,0,5.133998,3631.1384,3952.3787,142.32472
Asia Pacific (EI),,1971,0,589.7924,0,25.625261,0,5.0720177,3886.6707,4395.882,170.55855
Asia Pacific (EI),,1972,0,606.5259,0,30.09737,0,5.165954,4036.5913,4737.7554,196.78009
Asia Pacific (EI),,1973,0,573.69025,0,34.164936,0,5.3267193,4134.1763,5385.241,243.52914
Asia Pacific (EI),,1974,0,644.34155,0,62.504845,0,8.371882,4234.7363,5349.6074,305.92618
Asia Pacific (EI),,1975,0,687.33514,0,79.10505,0,8.854277,4557.451,5318.5015,349.87878
Asia Pacific (EI),,1976,0,689.7277,0,105.70347,0,8.665824,4665.6807,5660.1616,405.07993
Asia Pacific (EI),,1977,0,671.3498,0,96.498856,0,8.746705,4975.5776,5951.0815,498.98422
Asia Pacific (EI),,1978,0,700.94366,0,189.37021,0,9.575338,5219.295,6319.402,598.111
Asia Pacific (EI),,1979,0,759.89264,0,233.45268,0,11.838391,5472.163,6476.335,683.5137
Asia Pacific (EI),,1980,0,808.5805,0,274.6574,0,15.971362,5784.0054,6095.819,734.6105
Asia Pacific (EI),,1981,0,856.72754,0,295.15594,0,21.499474,5975.036,5921.7163,744.4579
Asia Pacific (EI),,1982,0,835.8438,0,345.1878,0,49.797756,6185.461,5760.9834,774.53735
Asia Pacific (EI),,1983,0,885.14923,0,412.88583,0,56.296574,6548.081,5803.4727,855.2933
Asia Pacific (EI),,1984,0,885.34235,0,496.6099,0,61.45886,7115.33,6033.9995,1000.5268
Asia Pacific (EI),,1985,0,946.36847,0,595.7271,0,64.667984,7676.926,5979.184,1087.1436
Asia Pacific (EI),,1986,0,970.3629,0,641.7553,0,67.68115,7972.3315,6186.204,1186.6627
Asia Pacific (EI),,1987,0,966.614,0,756.6898,0,68.721214,8546.454,6385.13,1259.7145
Asia Pacific (EI),,1988,0,1069.7981,0,711.9892,0,74.41542,9157.78,6937.4404,1343.3666
Asia Pacific (EI),,1989,0,1147.4406,0,753.634,0,81.38806,9570.253,7363.9985,1427.1718
Asia Pacific (EI),,1990,0.095579445,1180.6416,0.011827944,814.75977,0,68.14713,9777.626,7804.313,1516.671
Asia Pacific (EI),,1991,0.36075526,1213.9159,0.02794361,868.64264,0,69.53145,10180.249,8133.576,1664.5177
Asia Pacific (EI),,1992,0.65193945,1187.304,0.08161277,892.0181,0,70.03038,10531.39,8680.513,1777.8473
Asia Pacific (EI),,1993,0.92209774,1301.9237,0.1274461,988.67474,0,69.84559,11087.264,9061.39,1862.8563
Asia Pacific (EI),,1994,1.7256635,1310.828,0.15790333,1055.7217,0,80.13588,11640.72,9573.766,2028.157
Asia Pacific (EI),,1995,3.316563,1429.5105,0.2089411,1163.9532,0,94.45503,11914.046,10302.873,2124.306
Asia Pacific (EI),,1996,2.9309826,1399.8666,0.29025972,1223.762,0,95.797676,12435.795,10831.133,2319.488
Asia Pacific (EI),,1997,3.589637,1407.2153,0.43472302,1303.7037,0,106.92252,12493.179,11361.474,2506.7385
Asia Pacific (EI),,1998,4.404584,1498.2303,0.6000289,1357.4478,0,114.02834,12483.228,11105.434,2563.8523
Asia Pacific (EI),,1999,6.071435,1479.213,0.8464872,1379.2085,0,124.942764,12863.831,11580.712,2768.8025
Asia Pacific (EI),,2000,7.5815635,1542.5222,1.2670684,1418.8689,0,135.46198,13352.603,11924.38,2983.047
Asia Pacific (EI),,2001,10.333403,1675.9003,1.7877069,1428.1619,0,136.92867,13963.222,12013.425,3165.5244
Asia Pacific (EI),,2002,11.870938,1689.7388,2.4200828,1454.4794,10.94049,141.93867,15034.035,12311.878,3308.5583
Asia Pacific (EI),,2003,15.4892025,1723.7018,3.238237,1285.8035,13.500585,149.06844,17182.91,12819.427,3587.9856
Asia Pacific (EI),,2004,26.472853,2014.7139,4.218179,1466.1493,15.554545,160.54669,19323.76,13587.393,3801.4814
Asia Pacific (EI),,2005,34.41592,2084.453,5.3046675,1519.8796,19.238289,183.26578,21965.541,13647.789,4080.2969
Asia Pacific (EI),,2006,52.83862,2281.156,6.519174,1550.6646,25.413074,196.36472,23637.746,13941.678,4393.0103
Asia Pacific (EI),,2007,69.56833,2409.626,7.771456,1478.1501,29.865967,217.58727,25611.322,14386.812,4731.4355
Asia Pacific (EI),,2008,101.3866,2803.8152,9.358497,1426.1912,39.53047,241.59088,26328.441,14357.999,5034.736
Asia Pacific (EI),,2009,153.1746,2703.591,12.239552,1483.0507,46.032722,266.98798,27175.066,14449.372,5154.127
Asia Pacific (EI),,2010,226.16588,3046.5413,18.704361,1552.6367,54.200794,296.88754,28368.922,15408.539,5752.493
Asia Pacific (EI),,2011,313.24823,3083.5415,33.556084,1278.9435,60.03743,317.82288,30401.953,15798.793,6204.157
Asia Pacific (EI),,2012,405.04855,3460.0842,48.138897,902.25745,71.02079,345.3407,31007.68,16505.025,6622.8154
Asia Pacific (EI),,2013,513.6654,3733.421,88.26674,899.9195,91.70493,383.09842,31678.617,16733.52,6864.1353
Asia Pacific (EI),,2014,580.485,4127.0435,170.58592,965.42487,105.746574,438.20514,32122.943,16972.854,7064.4087
Asia Pacific (EI),,2015,654.5476,4219.4834,257.51294,1084.7001,89.54116,508.30942,31925.627,17751.588,7165.826
Asia Pacific (EI),,2016,833.16296,4360.0615,379.34018,1201.4652,114.967995,509.90753,31433.367,18426.33,7334.978
Asia Pacific (EI),,2017,1030.3228,4454.495,585.0704,1260.4791,109.68146,589.39264,32078.395,19018.496,7727.8066
Asia Pacific (EI),,2018,1222.5673,4569.6396,818.4995,1405.4678,138.73067,707.8583,33021.25,19477.766,8309.624
Asia Pacific (EI),,2019,1348.6019,4721.4995,1029.0088,1636.3505,167.38081,792.28784,33818.758,19818.768,8606.187
Asia Pacific (EI),,2020,1508.7869,4897.0806,1226.2024,1650.6812,178.79935,879.9831,33812.973,18734.799,8715.681
Asia Pacific (EI),,2021,2039.0095,4871.537,1546.4756,1793.1677,201.45522,1010.77545,35494.082,19268.475,9284.769
Asia Pacific (EI),,2022,2348.8215,4983.443,1937.5665,1845.9752,218.709,1117.35,36249.67,19337.424,9070.784
Australia,AUS,1990,0,43.643684,0,0,0,2.4244792,444.34723,374.88458,167.75948
Australia,AUS,1991,0,46.28723,0.016115583,0,0,2.2967908,453.2639,362.62082,160.82101
Australia,AUS,1992,0,47.13884,0.035779443,0,0,2.138777,455.95834,370.54694,166.36957
Australia,AUS,1993,0.005913972,48.456184,0.043171942,0,0,2.138777,458.88885,382.0519,172.49344
Australia,AUS,1994,0.016263444,47.75538,0.051451664,0,0,2.22337,468.2639,395.58917,191.56656
Australia,AUS,1995,0.020698916,46.2207,0.06254028,0,0,2.6351645,484.16666,427.7775,193.4157
Australia,AUS,1996,0.020698916,47.21868,0.07569888,0,0,3.0214212,503.9583,439.01538,194.82663
Australia,AUS,1997,0.022177415,47.17137,0.090631664,0,0,3.1826277,529.4583,446.05783,191.30504
Australia,AUS,1998,0.05322583,46.714516,0.10526888,0,0,3.4507728,553.0833,445.9702,196.9532
Australia,AUS,1999,0.12715055,48.14422,0.12005389,0,0,3.6183636,587.44305,456.15396,201.74052
Australia,AUS,2000,0.39623666,48.69126,0.13823916,0,0,2.8394656,591.6619,455.98157,205.55078
Australia,AUS,2001,0.84314525,47.367424,0.15908112,0,0,2.5457828,585.69135,457.08533,221.69318
Australia,AUS,2002,1.5573441,46.97864,0.17016806,0,0,4.0438843,598.8721,461.9748,228.14816
Australia,AUS,2003,2.0418324,47.012604,0.18328777,0,0,5.400469,616.0213,460.25992,229.94289
Australia,AUS,2004,2.2909133,45.203465,0.21021637,0,0,8.98664,641.92114,471.29572,234.53601
Australia,AUS,2005,3.7197175,44.284695,0.24067,0,0.23431666,12.3568,638.2223,478.70187,232.58981
Australia,AUS,2006,6.152049,42.524857,0.27742696,0,0.7592002,12.553112,655.49884,493.64178,259.4306
Australia,AUS,2007,8.064658,36.897484,0.32164195,0,0.96587247,13.646434,649.8025,506.2703,290.19815
Australia,AUS,2008,9.718445,33.20126,0.39116,0,1.2792255,11.798458,677.2914,512.7159,285.34958
Australia,AUS,2009,12.393357,35.305607,0.8105625,0,1.7728553,8.895779,654.86127,504.14078,291.36435
Australia,AUS,2010,13.836261,38.153107,2.7135398,0,2.576694,7.793662,607.3943,519.30676,317.06424
Australia,AUS,2011,17.743668,53.992386,5.6401973,0,3.067639,8.216301,592.0622,547.0603,330.81964
Australia,AUS,2012,21.181452,46.711613,6.6135483,0,2.9817686,9.88869,554.4683,561.41907,332.84848
Australia,AUS,2013,25.234642,52.025497,10.485772,0,2.9214733,10.635018,526.2419,578.03705,350.00482
Australia,AUS,2014,26.48685,39.23857,13.415453,0,3.0027652,11.320386,521.88837,575.4282,375.67746
Australia,AUS,2015,31.865946,37.93474,16.684376,0,2.3867605,11.740866,540.4112,570.5786,389.9496
Australia,AUS,2016,34.90778,47.194626,19.91656,0,1.85597,11.579539,540.06226,571.723,379.52664
Australia,AUS,2017,35.15775,35.926666,23.732206,0,1.8341607,11.369463,521.52594,599.5797,372.84402
Australia,AUS,2018,43.024693,45.80106,32.628548,0,1.6553748,11.454104,508.88223,610.1112,371.9078
Australia,AUS,2019,51.326828,36.958378,48.23035,0,1.5139049,11.069691,486.3916,604.19446,440.5704
Australia,AUS,2020,59.372234,37.873524,62.617725,0,1.2028792,10.88677,468.04425,522.1557,424.92896
Australia,AUS,2021,70.11614,41.716778,81.624115,0,1.2349691,10.674874,452.4409,535.6966,399.08533
Australia,AUS,2022,82.522026,44.642174,101.26366,0,1.3312569,10.361164,430.7635,574.04034,416.2641
Australia,AUS,1965,,22.738525,,0,,0.9448925,202.02777,200.01936,0.029474998
Australia,AUS,1966,,21.719212,,0,,0.9065861,209.38887,214.04755,0.039300002
Australia,AUS,1967,,22.49023,,0,,0.92573917,215.25,234.38776,0.039300002
Australia,AUS,1968,,23.509544,,0,,0.9002016,221.69444,255.28499,0.304575
Australia,AUS,1969,,25.678852,,0,,0.8970094,229.27777,262.44812,4.1264997
Australia,AUS,1970,,30.074612,,0,,0.8331652,231.69444,290.1954,17.303974
Australia,AUS,1971,,34.027386,,0,,0.8395497,232.56944,305.54456,25.82668
Australia,AUS,1972,,34.163025,,0,,0.89381725,242.93054,311.03336,37.07426
Australia,AUS,1973,,36.329094,,0,,1.078965,252.9861,331.89294,47.068798
Australia,AUS,1974,,41.025032,,0,,1.3694555,264.06943,351.73514,53.70199
Australia,AUS,1975,,44.023067,,0,,1.5609881,272.54166,348.1045,57.669968
Australia,AUS,1976,,41.852806,,0,,1.5450269,281.79166,355.82147,68.07722
Australia,AUS,1977,,40.049316,,0,,1.3694555,294.18054,372.60074,77.76844
Australia,AUS,1978,,43.39485,,0,,1.2928427,301.86108,380.9467,83.72537
Australia,AUS,1979,,42.12543,,0,,1.3343414,315.54166,385.9148,96.375175
Australia,AUS,1980,,39.820583,,0,,1.2289985,324.7639,367.7676,110.66588
Australia,AUS,1981,,41.00263,,0,,1.2896506,333.1389,362.4183,119.94439
Australia,AUS,1982,,37.761738,,0,,1.6471775,336.68054,356.84915,116.980835
Australia,AUS,1983,,35.849495,,0,,1.37584,336.55554,320.08347,127.074814
Australia,AUS,1984,,38.81329,,0,,1.4077622,355.90277,330.9789,125.31726
Australia,AUS,1985,,41.22194,,0,,1.4556452,368.1389,332.8008,133.95262
Australia,AUS,1986,,41.474136,,0,,1.4684138,377.4861,328.14703,146.32928
Australia,AUS,1987,,40.255848,,0,,1.5003358,393.3611,336.66992,149.39459
Australia,AUS,1988,,42.386795,,0,,2.3335013,413.7639,351.9731,152.9934
Australia,AUS,1989,,42.147945,,0,,2.5856855,433.9583,366.51617,166.87563
Austria,AUT,1990,0,93.17177,0,0,0.073778614,3.6470454,47.640278,128.69968,61.934902
Austria,AUT,1991,0,92.9778,0,0,0.081889994,3.913106,49.971664,138.9047,65.664185
Austria,AUT,1992,0,103.04635,0,0,0.09069833,4.242963,38.881744,135.2269,64.48223
Austria,AUT,1993,0,108.537926,0.002957,0,0.10425916,4.344944,34.959053,136.3634,67.812454
Austria,AUT,1994,0,105.58669,0.002957,0,0.07351194,3.8643386,35.454445,135.236,69.75149
Austria,AUT,1995,0.002957,109.607376,0.002957,0,0.13122778,5.9286284,40.338642,134.86182,76.15716
Austria,AUT,1996,0.014784943,101.176674,0.002957,0,0.1287,5.0738297,40.50991,139.53622,81.060875
Austria,AUT,1997,0.05913972,106.76292,0.005913972,0,0.15241584,5.4631033,42.96797,141.73091,78.12572
Austria,AUT,1998,0.13306443,109.89157,0.005913972,0,0.15592082,5.88252,37.829166,147.17671,80.20728
Austria,AUT,1999,0.1508064,120.346855,0.005913972,0,0.18353194,5.0976686,37.68498,144.65129,81.92763
Austria,AUT,2000,0.19811833,123.707565,0.008870971,0,0.19794638,4.8785796,42.470078,141.74934,78.20515
Austria,AUT,2001,0.50529945,118.849625,0.014688944,0,0.22707334,5.3239965,43.878994,153.68556,82.881966
Austria,AUT,2002,0.59252334,117.41596,0.0262695,0,0.23492888,4.8523936,44.579712,156.81978,81.48537
Austria,AUT,2003,1.0614452,96.32759,0.043501943,0,0.24380028,5.463574,47.54769,169.93642,89.629715
Austria,AUT,2004,2.6626463,105.936104,0.051869724,0,0.24854082,6.574225,46.576305,165.32832,90.49233
Austria,AUT,2005,3.8119957,106.21872,0.060184166,0,0.94555557,7.7884116,46.730534,164.62627,95.27706
Austria,AUT,2006,4.987406,101.45599,0.06369972,0,3.3968055,10.388463,46.67483,164.50961,89.532005
Austria,AUT,2007,5.760387,104.77595,0.06853694,0,3.9551246,13.020247,45.044926,154.65794,84.708954
Austria,AUT,2008,5.65175,107.70809,0.08463861,0,4.8078837,13.336185,44.524986,153.21024,90.68554
Austria,AUT,2009,5.457072,114.21159,0.13660361,0,6.1011586,13.708953,33.460773,145.44965,88.31914
Austria,AUT,2010,5.728555,106.48069,0.24650778,0,5.9466224,14.364581,39.34366,151.91782,96.12812
Austria,AUT,2011,5.341407,94.448524,0.48019886,0,5.9763565,14.594862,40.411076,144.39825,90.41807
Austria,AUT,2012,6.750725,120.227554,0.9253566,0,5.9131436,14.9751,37.621,141.86986,86.24141
Austria,AUT,2013,8.593873,114.513115,1.7060405,0,5.2035685,15.035977,38.13149,146.01463,82.00461
Austria,AUT,2014,10.418562,111.09262,2.1273081,0,6.4668007,14.561051,35.02138,140.00055,75.10976
Austria,AUT,2015,13.034909,100.062416,2.523579,0,7.7027397,14.884029,37.999046,138.95682,79.68095
Austria,AUT,2016,14.013859,107.004776,2.934076,0,6.384036,15.3082695,35.44773,143.46887,83.4219
Austria,AUT,2017,17.488697,101.91078,3.3771002,0,5.56879,15.748486,36.564552,145.84715,90.69854
Austria,AUT,2018,15.95487,99.57964,3.8498824,0,5.8172708,15.780004,32.28496,148.17715,86.86919
Austria,AUT,2019,19.638197,107.61613,4.48667,0,5.8516235,14.901927,33.94468,153.58403,89.00441
Austria,AUT,2020,17.836521,110.29897,5.3653355,0,4.9768214,14.687721,29.031853,133.63222,85.272484
Austria,AUT,2021,17.63651,101.39971,7.2811704,0,4.9963837,14.337845,29.934498,137.91971,90.1387
Austria,AUT,2022,18.889414,92.646835,8.391033,0,4.775016,14.990222,28.291656,134.47852,79.12825
Austria,AUT,1965,,47.55726,,0,,,59.1149,65.29748,17.528646
Austria,AUT,1966,,51.24758,,0,,,56.467594,71.78886,18.821033
Austria,AUT,1967,,52.332794,,0,,,53.450897,76.54811,18.031683
Austria,AUT,1968,,53.772846,,0,,,52.77368,88.466064,19.22897
Austria,AUT,1969,,49.434944,,0,,,51.936398,97.22599,23.329157
Austria,AUT,1970,,62.953415,,0,,,55.854164,107.04365,28.298002
Austria,AUT,1971,,49.736855,,0,,,51.23361,119.607025,32.506645
Austria,AUT,1972,,51.119247,,0,,,46.453888,129.12288,35.129753
Austria,AUT,1973,,56.801395,,0,,,46.16972,139.92781,38.6112
Austria,AUT,1974,,67.15973,,0,,,48.72278,125.22768,41.851967
Austria,AUT,1975,,70.362144,,0,,,42.340557,126.55925,41.801617
Austria,AUT,1976,,60.81226,,0,,,45.059998,137.41133,47.61011
Austria,AUT,1977,,73.69054,,0,,,37.800274,131.58653,48.520336
Austria,AUT,1978,,73.74968,,0,,,38.40222,141.56969,50.468235
Austria,AUT,1979,,83.08193,,0,,,41.686108,147.40875,50.040367
Austria,AUT,1980,,86.07766,,0,,,42.83472,143.88745,48.073975
Austria,AUT,1981,,91.215126,,0,,,43.85,130.63089,45.824097
Austria,AUT,1982,,91.36002,,0,,,41.705555,123.90079,44.355263
Austria,AUT,1983,,90.502495,,0,,,44.65583,120.07978,45.257057
Austria,AUT,1984,,79.393875,,0,,,50.886387,116.79846,50.38989
Austria,AUT,1985,,91.00177,,0,,3.0112925,50.815,116.985916,53.991604
Austria,AUT,1986,,91.382576,,0,,4.109966,45.3025,123.21829,52.421265
Austria,AUT,1987,,104.64191,,0,,2.8915496,44.93944,126.860344,54.68578
Austria,AUT,1988,,104.39381,,0,,3.3421102,43.033054,125.97797,52.385025
Austria,AUT,1989,,103.738365,,0,,3.52563,43.22722,124.222206,56.259815
Azerbaijan,AZE,1990,0,4.902688,0,0,,0,1.03507,100.39482,154.21864
Azerbaijan,AZE,1991,0,5.2022314,0,0,,0,0.77921,96.801125,147.56868
Azerbaijan,AZE,1992,0,5.166747,0,0,,0,0.13956,94.319466,114.76804
Azerbaijan,AZE,1993,0,7.173656,0,0,,0,0.03489,94.055405,84.716255
Azerbaijan,AZE,1994,0,5.41129,0,0,,0,0.04652,86.15903,79.247856
Azerbaijan,AZE,1995,0,4.601075,0,0,,0,0.03489,77.6772,78.33483
Azerbaijan,AZE,1996,0,4.5448923,0,0,,0,0.03489,69.77202,57.388905
Azerbaijan,AZE,1997,0,5.0623655,0,0,,0,0.03489,66.40268,54.654705
Azerbaijan,AZE,1998,0,5.769086,0,0,,0,0,69.87349,51.002594
Azerbaijan,AZE,1999,0,4.453226,0,0,,0,0,67.245476,54.654705
Azerbaijan,AZE,2000,0,4.5360217,0,0,,0,0,74.69056,52.828648
Azerbaijan,AZE,2001,0,3.822062,0,0,,0,0.03489,47.594116,75.7764
Azerbaijan,AZE,2002,0,5.8960457,0,0,,0,0.02326,43.6981,75.99123
Azerbaijan,AZE,2003,0,7.163306,0,0,,0,0.03489,50.912304,77.9247
Azerbaijan,AZE,2004,0,7.938951,0,0,,0,0.010699611,54.5731,91.375175
Azerbaijan,AZE,2005,0,8.617157,0,0,,0,0.037448607,63.798508,94.38427
Azerbaijan,AZE,2006,0,7.164729,0,0,,0,0.037448607,57.112576,99.77681
Azerbaijan,AZE,2007,0,6.684496,0,0,,0,0.05838889,56.478565,87.84967
Azerbaijan,AZE,2008,0,6.27205,0,0,,0,0.045333333,45.567757,100.50773
Azerbaijan,AZE,2009,0.0058646947,6.4466963,0,0,,0,0.04919444,38.535336,85.81977
Azerbaijan,AZE,2010,0.0013877888,9.565477,0,0,,0,0.048416667,37.745888,81.58022
Azerbaijan,AZE,2011,0,7.3816075,0,0,,0,0.042249996,49.827885,89.345276
Azerbaijan,AZE,2012,0,4.9930644,0,0,,0,0.043027777,52.365967,93.76557
Azerbaijan,AZE,2013,0.0021803332,4.0584197,0.0021803332,0,,0.21387777,0.03841667,56.155495,94.18168
Azerbaijan,AZE,2014,0.006230917,3.5210145,0.007856389,0,,0.27772164,0.023833333,54.906097,98.54446
Azerbaijan,AZE,2015,0.012387666,4.409742,0.012387666,0,,0.29017138,0.034583334,55.77986,111.46552
Azerbaijan,AZE,2016,0.061036386,5.2451196,0.09449944,0,,0.27851972,0.013833333,55.48961,109.30647
Azerbaijan,AZE,2017,0.058814444,4.6476774,0.099,0,,0.2718161,0.011527778,56.060436,106.166046
Azerbaijan,AZE,2018,0.21880165,4.6776457,0.10387111,0,,0.25888777,0.008444444,58.12385,108.15812
Azerbaijan,AZE,2019,0.27783138,4.124769,0.11651,0,,0.31267637,0.007694444,56.82018,117.89236
Azerbaijan,AZE,2020,0.2523864,2.8088162,0.12343555,0,,0.32017806,0.0046111112,55.93217,123.66787
Azerbaijan,AZE,2021,0.23916416,3.3422816,0.14444055,0,,0.30836695,0.0015555555,63.47196,128.1744
Azerbaijan,AZE,2022,0.21717444,4.1578584,0.15877444,0,,0.32767972,0.0015555555,68.31462,121.01472
Azerbaijan,AZE,1985,,3.881231,,0,,,1.06996,97.18555,132.81377
Azerbaijan,AZE,1986,,2.3783975,,0,,,1.06996,101.817375,147.56868
Azerbaijan,AZE,1987,,2.3783975,,0,,,1.06996,95.826904,145.74751
Azerbaijan,AZE,1988,,2.0647626,,0,,,1.06996,98.14325,143.92635
Azerbaijan,AZE,1989,,2.0647626,,0,,,1.06996,95.70122,151.2159
Azerbaijan,AZE,1980,,,,0,,,,,
Azerbaijan,AZE,1981,,,,0,,,,,
Azerbaijan,AZE,1982,,,,0,,,,,
Azerbaijan,AZE,1983,,,,0,,,,,
Azerbaijan,AZE,1984,,,,0,,,,,
Bahrain,BHR,1965,,,,0,,,,,
Bahrain,BHR,1966,,,,0,,,,,
Bahrain,BHR,1967,,,,0,,,,,
Bahrain,BHR,1968,,,,0,,,,,
Bahrain,BHR,1969,,,,0,,,,,
Bahrain,BHR,1970,,,,0,,,,,
Bahrain,BHR,1971,,,,0,,,,,
Bahrain,BHR,1972,,,,0,,,,,
Bahrain,BHR,1973,,,,0,,,,,
Bahrain,BHR,1974,,,,0,,,,,
Bahrain,BHR,1975,,,,0,,,,,
Bahrain,BHR,1976,,,,0,,,,,
Bahrain,BHR,1977,,,,0,,,,,
Bahrain,BHR,1978,,,,0,,,,,
Bahrain,BHR,1979,,,,0,,,,,
Bahrain,BHR,1980,,,,0,,,,,
Bahrain,BHR,1981,,,,0,,,,,
Bahrain,BHR,1982,,,,0,,,,,
Bahrain,BHR,1983,,,,0,,,,,
Bahrain,BHR,1984,,,,0,,,,,
Bahrain,BHR,1985,,,,0,,,,,
Bahrain,BHR,1986,,,,0,,,,,
Bahrain,BHR,1987,,,,0,,,,,
Bahrain,BHR,1988,,,,0,,,,,
Bahrain,BHR,1989,,,,0,,,,,
