Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
France,FRA,1993,43.634506
France,FRA,1994,44.860226
France,FRA,1995,44.977955
France,FRA,1996,44.615746
France,FRA,1997,44.87764
France,FRA,1998,42.986088
France,FRA,1999,43.84901
France,FRA,2000,44.656082
France,FRA,2001,45.144386
France,FRA,2002,45.471443
France,FRA,2003,44.989544
France,FRA,2004,45.05887
France,FRA,2005,44.721863
France,FRA,2006,45.27794
France,FRA,2007,45.473843
France,FRA,2008,46.081684
France,FRA,2009,45.44017
France,FRA,2010,46.29363
France,FRA,2011,47.847885
France,FRA,2012,47.927074
France,FRA,2013,48.38952
France,FRA,2014,51.00104
France,FRA,2015,50.311863
France,FRA,2016,48.378597
France,FRA,2017,47.446007
France,FRA,2018,49.59968
France,FRA,2019,49.22784
France,FRA,2020,50.99431
France,FRA,2021,50.04819
France,FRA,2022,46.267143
Germany,DEU,1965,1.6256839
Germany,DEU,1966,1.7668713
Germany,DEU,1967,1.7753115
Germany,DEU,1968,1.7341964
Germany,DEU,1969,1.5954081
Germany,DEU,1970,2.0274239
Germany,DEU,1971,1.6637679
Germany,DEU,1972,1.8386331
Germany,DEU,1973,2.0752115
Germany,DEU,1974,2.4660115
Germany,DEU,1975,3.254713
Germany,DEU,1976,3.207044
Germany,DEU,1977,4.31802
Germany,DEU,1978,4.407154
Germany,DEU,1979,4.7160487
Germany,DEU,1980,5.1990204
Germany,DEU,1981,6.1013775
Germany,DEU,1982,6.94745
Germany,DEU,1983,7.0113754
Germany,DEU,1984,8.540656
Germany,DEU,1985,10.49098
Germany,DEU,1986,10.113061
Germany,DEU,1987,10.880976
Germany,DEU,1988,11.835427
Germany,DEU,1989,12.167329
Germany,DEU,1990,11.657906
Germany,DEU,1991,11.495505
Germany,DEU,1992,12.759153
Germany,DEU,1993,12.495624
Germany,DEU,1994,12.589749
Germany,DEU,1995,12.890035
Germany,DEU,1996,12.851331
Germany,DEU,1997,13.72767
Germany,DEU,1998,13.378138
Germany,DEU,1999,14.39818
Germany,DEU,2000,14.95426
Germany,DEU,2001,14.827655
Germany,DEU,2002,15.047561
Germany,DEU,2003,15.095839
Germany,DEU,2004,16.037397
Germany,DEU,2005,16.513674
Germany,DEU,2006,17.274755
Germany,DEU,2007,17.447811
Germany,DEU,2008,18.013683
Germany,DEU,2009,18.247976
Germany,DEU,2010,18.523355
Germany,DEU,2011,18.26981
Germany,DEU,2012,18.85611
Germany,DEU,2013,18.640593
Germany,DEU,2014,20.140293
Germany,DEU,2015,21.151917
Germany,DEU,2016,20.31762
Germany,DEU,2017,21.253159
Germany,DEU,2018,22.21922
Germany,DEU,2019,23.9526
Germany,DEU,2020,25.804674
Germany,DEU,2021,23.939047
Germany,DEU,2022,23.798971
Greece,GRC,1982,5.2865105
Greece,GRC,1983,3.454517
Greece,GRC,1984,4.0465713
Greece,GRC,1985,3.7546217
Greece,GRC,1986,4.321012
Greece,GRC,1987,3.3969667
Greece,GRC,1988,2.7383325
Greece,GRC,1989,2.0288165
Greece,GRC,1990,1.8226942
Greece,GRC,1991,3.1458595
Greece,GRC,1992,2.2052224
Greece,GRC,1993,2.2926166
Greece,GRC,1994,2.5512788
Greece,GRC,1995,3.3267493
Greece,GRC,1996,3.9930205
Greece,GRC,1997,3.4682534
Greece,GRC,1998,3.1564183
Greece,GRC,1999,3.9640613
Greece,GRC,2000,3.2847326
Greece,GRC,2001,2.296041
Greece,GRC,2002,2.7831924
Greece,GRC,2003,4.2976427
Greece,GRC,2004,4.2918515
Greece,GRC,2005,4.6005774
Greece,GRC,2006,5.44987
Greece,GRC,2007,3.3446171
Greece,GRC,2008,4.1339064
Greece,GRC,2009,5.996017
Greece,GRC,2010,8.131609
Greece,GRC,2011,6.3986807
Greece,GRC,2012,8.401619
Greece,GRC,2013,12.436178
Greece,GRC,2014,11.320253
Greece,GRC,2015,13.459677
Greece,GRC,2016,13.662956
Greece,GRC,2017,12.053656
Greece,GRC,2018,13.840935
Greece,GRC,2019,14.173362
Greece,GRC,2020,17.60325
Greece,GRC,2021,20.097876
Greece,GRC,2022,19.891735
High-income countries,,1965,7.1689844
High-income countries,,1966,7.2897325
High-income countries,,1967,7.2255
High-income countries,,1968,7.043346
High-income countries,,1969,6.955718
High-income countries,,1970,6.8804293
High-income countries,,1971,7.1790447
High-income countries,,1972,7.364398
High-income countries,,1973,7.2714686
High-income countries,,1974,8.309308
High-income countries,,1975,9.091
High-income countries,,1976,8.671921
High-income countries,,1977,9.067272
High-income countries,,1978,9.726791
High-income countries,,1979,9.807786
High-income countries,,1980,10.31901
High-income countries,,1981,11.260163
High-income countries,,1982,12.151931
High-income countries,,1983,13.091124
High-income countries,,1984,13.551526
High-income countries,,1985,14.437403
High-income countries,,1986,14.837429
High-income countries,,1987,15.025952
High-income countries,,1988,15.142918
High-income countries,,1989,15.095137
High-income countries,,1990,15.600785
High-income countries,,1991,16.09288
High-income countries,,1992,15.988644
High-income countries,,1993,16.440126
High-income countries,,1994,16.235039
High-income countries,,1995,16.581457
High-income countries,,1996,16.470436
High-income countries,,1997,16.418705
High-income countries,,1998,16.476128
High-income countries,,1999,16.641407
High-income countries,,2000,16.56728
High-income countries,,2001,16.380098
High-income countries,,2002,16.420704
High-income countries,,2003,15.8000145
High-income countries,,2004,16.072462
High-income countries,,2005,16.137281
High-income countries,,2006,16.345385
High-income countries,,2007,16.042566
High-income countries,,2008,16.52314
High-income countries,,2009,17.362988
High-income countries,,2010,17.235857
High-income countries,,2011,17.276083
High-income countries,,2012,17.005484
High-income countries,,2013,17.331188
High-income countries,,2014,17.706022
High-income countries,,2015,17.828268
High-income countries,,2016,18.083834
High-income countries,,2017,18.313978
High-income countries,,2018,18.51691
High-income countries,,2019,19.101269
High-income countries,,2020,20.802168
High-income countries,,2021,20.39939
High-income countries,,2022,20.50604
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2008,0.00080172904
Hong Kong,HKG,2009,0.0009937222
Hong Kong,HKG,2010,0.05381598
Hong Kong,HKG,2011,0.13770953
Hong Kong,HKG,2012,0.061687157
Hong Kong,HKG,2013,0.08599804
Hong Kong,HKG,2014,0.07251783
Hong Kong,HKG,2015,0.08488142
Hong Kong,HKG,2016,0.102308966
Hong Kong,HKG,2017,0.1141411
Hong Kong,HKG,2018,0.123472884
Hong Kong,HKG,2019,0.15655947
Hong Kong,HKG,2020,0.3168515
Hong Kong,HKG,2021,0.31282043
Hong Kong,HKG,2022,0.38217172
Hungary,HUN,1965,0.11989387
Hungary,HUN,1966,0.15773733
Hungary,HUN,1967,0.13554126
Hungary,HUN,1968,0.14179073
Hungary,HUN,1969,0.14133148
Hungary,HUN,1970,0.12151648
Hungary,HUN,1971,0.128392
Hungary,HUN,1972,0.14248806
Hungary,HUN,1973,0.12081837
Hungary,HUN,1974,0.094015844
Hungary,HUN,1975,0.17870052
Hungary,HUN,1976,0.16931991
Hungary,HUN,1977,0.14541946
Hungary,HUN,1978,0.12593117
Hungary,HUN,1979,0.13454616
Hungary,HUN,1980,0.10290331
Hungary,HUN,1981,0.15593338
Hungary,HUN,1982,0.14692831
Hungary,HUN,1983,2.3771007
Hungary,HUN,1984,3.4739003
Hungary,HUN,1985,5.6528172
Hungary,HUN,1986,6.485686
Hungary,HUN,1987,9.136688
Hungary,HUN,1988,11.4127865
Hungary,HUN,1989,12.089269
Hungary,HUN,1990,12.232595
Hungary,HUN,1991,13.116209
Hungary,HUN,1992,13.891533
Hungary,HUN,1993,14.25962
Hungary,HUN,1994,14.275795
Hungary,HUN,1995,14.107273
Hungary,HUN,1996,14.031773
Hungary,HUN,1997,14.180471
Hungary,HUN,1998,13.897599
Hungary,HUN,1999,14.08054
Hungary,HUN,2000,14.590266
Hungary,HUN,2001,14.113013
Hungary,HUN,2002,14.162515
Hungary,HUN,2003,11.136251
Hungary,HUN,2004,12.4149065
Hungary,HUN,2005,14.263126
Hungary,HUN,2006,13.761328
Hungary,HUN,2007,15.449145
Hungary,HUN,2008,16.747751
Hungary,HUN,2009,19.18269
Hungary,HUN,2010,19.190865
Hungary,HUN,2011,19.16413
Hungary,HUN,2012,20.44679
Hungary,HUN,2013,21.100122
Hungary,HUN,2014,22.000332
Hungary,HUN,2015,20.997887
Hungary,HUN,2016,20.817377
Hungary,HUN,2017,19.832886
Hungary,HUN,2018,19.686523
Hungary,HUN,2019,20.784164
Hungary,HUN,2020,21.981966
Hungary,HUN,2021,22.120047
Hungary,HUN,2022,24.004591
Iceland,ISL,2007,74.30169
India,IND,1965,9.149455
India,IND,1966,9.270713
India,IND,1967,10.058605
India,IND,1968,10.8575325
India,IND,1969,11.137484
India,IND,1970,12.270132
India,IND,1971,12.774062
India,IND,1972,11.776673
India,IND,1973,12.607008
India,IND,1974,11.425445
India,IND,1975,12.693411
India,IND,1976,12.776077
India,IND,1977,12.903142
India,IND,1978,15.391042
India,IND,1979,14.103171
India,IND,1980,14.023217
India,IND,1981,13.466771
India,IND,1982,11.493147
India,IND,1983,10.732102
India,IND,1984,11.339728
India,IND,1985,10.478157
India,IND,1986,10.0077715
India,IND,1987,8.868162
India,IND,1988,9.108613
India,IND,1989,9.274704
India,IND,1990,9.331527
India,IND,1991,9.662641
India,IND,1992,8.852425
India,IND,1993,8.711294
India,IND,1994,9.176176
India,IND,1995,8.415953
India,IND,1996,7.5632095
India,IND,1997,7.4497075
India,IND,1998,8.317193
India,IND,1999,8.142082
India,IND,2000,7.576315
India,IND,2001,7.414814
India,IND,2002,7.134006
India,IND,2003,6.8849573
India,IND,2004,8.812809
India,IND,2005,7.9523745
India,IND,2006,8.698924
India,IND,2007,8.774956
India,IND,2008,7.9943166
India,IND,2009,7.2444334
India,IND,2010,7.5939236
India,IND,2011,8.870072
India,IND,2012,8.085494
India,IND,2013,8.668154
India,IND,2014,8.6589985
India,IND,2015,8.531912
India,IND,2016,8.27244
India,IND,2017,8.716965
India,IND,2018,9.160233
India,IND,2019,10.2422495
India,IND,2020,11.13902
India,IND,2021,10.8042145
India,IND,2022,11.543422
Indonesia,IDN,1965,6.385929
Indonesia,IDN,1966,8.36461
Indonesia,IDN,1967,9.505836
Indonesia,IDN,1968,11.010139
Indonesia,IDN,1969,10.201887
Indonesia,IDN,1970,11.57067
Indonesia,IDN,1971,4.00115
Indonesia,IDN,1972,3.3738363
Indonesia,IDN,1973,3.7743795
Indonesia,IDN,1974,3.9022937
Indonesia,IDN,1975,3.3421185
Indonesia,IDN,1976,1.86724
Indonesia,IDN,1977,2.34783
Indonesia,IDN,1978,1.49063
Indonesia,IDN,1979,1.4562845
Indonesia,IDN,1980,1.2272301
Indonesia,IDN,1981,1.1406815
Indonesia,IDN,1982,1.2204517
Indonesia,IDN,1983,1.7323705
Indonesia,IDN,1984,1.7180939
Indonesia,IDN,1985,1.9808587
Indonesia,IDN,1986,2.9868257
Indonesia,IDN,1987,2.9112308
Indonesia,IDN,1988,3.0289974
Indonesia,IDN,1989,3.4081194
Indonesia,IDN,1990,3.7318628
Indonesia,IDN,1991,3.81247
Indonesia,IDN,1992,4.4085426
Indonesia,IDN,1993,3.8476534
Indonesia,IDN,1994,3.5212233
Indonesia,IDN,1995,3.5392694
Indonesia,IDN,1996,3.5088153
Indonesia,IDN,1997,2.4772785
Indonesia,IDN,1998,4.0149045
Indonesia,IDN,1999,3.852458
Indonesia,IDN,2000,3.7336404
Indonesia,IDN,2001,4.112386
Indonesia,IDN,2002,3.683814
Indonesia,IDN,2003,3.2210941
Indonesia,IDN,2004,3.425553
Indonesia,IDN,2005,3.5263474
Indonesia,IDN,2006,3.2312758
Indonesia,IDN,2007,3.3789184
Indonesia,IDN,2008,3.5872288
Indonesia,IDN,2009,3.6719904
Indonesia,IDN,2010,4.4025664
Indonesia,IDN,2011,3.4787219
Indonesia,IDN,2012,3.5759468
Indonesia,IDN,2013,4.45611
Indonesia,IDN,2014,4.6063786
Indonesia,IDN,2015,3.9189403
Indonesia,IDN,2016,5.699784
Indonesia,IDN,2017,5.550623
Indonesia,IDN,2018,7.8509026
Indonesia,IDN,2019,8.365575
Indonesia,IDN,2020,10.509455
Indonesia,IDN,2021,11.139235
Indonesia,IDN,2022,10.204954
Iran,IRN,1965,5.2250767
Iran,IRN,1966,5.151487
Iran,IRN,1967,5.0412226
Iran,IRN,1968,4.9317336
Iran,IRN,1969,4.837112
Iran,IRN,1970,4.4152985
Iran,IRN,1971,4.3325543
Iran,IRN,1972,5.018947
Iran,IRN,1973,3.5577044
Iran,IRN,1974,3.4556205
Iran,IRN,1975,3.1140482
Iran,IRN,1976,3.0952492
Iran,IRN,1977,2.8250146
Iran,IRN,1978,4.5260034
Iran,IRN,1979,3.6342711
Iran,IRN,1980,4.064726
Iran,IRN,1981,4.4219165
Iran,IRN,1982,4.111237
Iran,IRN,1983,3.3884645
Iran,IRN,1984,2.9317567
Iran,IRN,1985,2.7088299
Iran,IRN,1986,3.4556096
Iran,IRN,1987,3.5734787
Iran,IRN,1988,3.6968005
Iran,IRN,1989,2.7610445
Iran,IRN,1990,2.6902497
Iran,IRN,1991,1.8835832
Iran,IRN,1992,2.7959177
Iran,IRN,1993,3.4577887
Iran,IRN,1994,2.021462
Iran,IRN,1995,2.326306
Iran,IRN,1996,2.2645998
Iran,IRN,1997,1.4810697
Iran,IRN,1998,1.7921339
Iran,IRN,1999,1.1498691
Iran,IRN,2000,0.8082891
Iran,IRN,2001,0.8181908
Iran,IRN,2002,1.4433478
Iran,IRN,2003,1.6837656
Iran,IRN,2004,1.8843321
Iran,IRN,2005,2.1426384
Iran,IRN,2006,2.500738
Iran,IRN,2007,2.2706358
Iran,IRN,2008,0.9233144
Iran,IRN,2009,0.8159316
Iran,IRN,2010,1.1958569
Iran,IRN,2011,1.2023624
Iran,IRN,2012,1.5226347
Iran,IRN,2013,1.9504379
Iran,IRN,2014,1.8342587
Iran,IRN,2015,1.6447008
Iran,IRN,2016,2.0292344
Iran,IRN,2017,2.1693943
Iran,IRN,2018,1.4950426
Iran,IRN,2019,3.3384793
Iran,IRN,2020,2.4109805
Iran,IRN,2021,1.5611148
Iran,IRN,2022,1.2167524
Iraq,IRQ,2017,0.9941117
Iraq,IRQ,2018,0.9600835
Iraq,IRQ,2019,2.1947129
Ireland,IRL,1979,2.3525975
Ireland,IRL,1980,2.4656003
Ireland,IRL,1981,2.5970182
Ireland,IRL,1982,2.4390516
Ireland,IRL,1983,2.4031906
Ireland,IRL,1984,2.1390052
Ireland,IRL,1985,2.487561
Ireland,IRL,1986,2.5271845
Ireland,IRL,1987,1.8662728
Ireland,IRL,1988,2.3837883
Ireland,IRL,1989,1.8510282
Ireland,IRL,1990,1.7483125
Ireland,IRL,1991,1.8013103
Ireland,IRL,1992,1.9758353
Ireland,IRL,1993,1.8359721
Ireland,IRL,1994,2.120603
Ireland,IRL,1995,1.6132627
Ireland,IRL,1996,1.6042329
Ireland,IRL,1997,1.6546531
Ireland,IRL,1998,2.2191892
Ireland,IRL,1999,2.0208225
Ireland,IRL,2000,2.034373
Ireland,IRL,2001,1.6607853
Ireland,IRL,2002,2.2350235
Ireland,IRL,2003,1.8804967
Ireland,IRL,2004,2.2461925
Ireland,IRL,2005,2.8786287
Ireland,IRL,2006,3.6557345
Ireland,IRL,2007,4.1544456
Ireland,IRL,2008,5.4890666
Ireland,IRL,2009,7.0551596
Ireland,IRL,2010,6.468354
Ireland,IRL,2011,9.50042
Ireland,IRL,2012,9.308356
Ireland,IRL,2013,10.137973
Ireland,IRL,2014,11.478303
Ireland,IRL,2015,13.121304
Ireland,IRL,2016,11.98436
Ireland,IRL,2017,14.194337
Ireland,IRL,2018,15.684064
Ireland,IRL,2019,18.01682
Ireland,IRL,2020,21.512913
Ireland,IRL,2021,18.401402
Ireland,IRL,2022,20.13166
Israel,ISR,1980,0
Israel,ISR,1981,0.0062810113
Israel,ISR,1982,0.005812406
Israel,ISR,1983,0.0029043623
Israel,ISR,1984,0.005582046
Israel,ISR,1985,0.00601886
Israel,ISR,1986,0.017165788
Israel,ISR,1987,0.026678516
Israel,ISR,1988,0.024891872
Israel,ISR,1989,0.007137956
Israel,ISR,1990,0.0068693697
Israel,ISR,1991,0.013514588
Israel,ISR,1992,0.05597493
Israel,ISR,1993,0.046211712
Israel,ISR,1994,0.03918334
Israel,ISR,1995,0.03786924
Israel,ISR,1996,0.035080772
Israel,ISR,1997,0.03341767
Israel,ISR,1998,0.031755347
Israel,ISR,1999,0.040444113
Israel,ISR,2000,0.040315736
Israel,ISR,2001,0.025859205
Israel,ISR,2002,0.09087057
Israel,ISR,2003,0.10240715
Israel,ISR,2004,0.09668598
Israel,ISR,2005,0.11989294
Israel,ISR,2006,0.069424756
Israel,ISR,2007,0.06144392
Israel,ISR,2008,0.07045462
Israel,ISR,2009,0.15350355
Israel,ISR,2010,0.22978613
Israel,ISR,2011,0.36799976
Israel,ISR,2012,0.5259034
Israel,ISR,2013,0.61449736
Israel,ISR,2014,1.0519477
Israel,ISR,2015,1.3504988
Israel,ISR,2016,1.8407775
Israel,ISR,2017,1.8379426
Israel,ISR,2018,1.9963728
Israel,ISR,2019,3.0677214
Israel,ISR,2020,4.247397
Israel,ISR,2021,5.197495
Israel,ISR,2022,6.465607
Italy,ITA,1965,15.472531
Italy,ITA,1966,14.876864
Italy,ITA,1967,13.2155075
Italy,ITA,1968,12.211649
Italy,ITA,1969,10.840629
Italy,ITA,1970,10.050793
Italy,ITA,1971,9.320574
Italy,ITA,1972,9.287752
Italy,ITA,1973,8.123724
Italy,ITA,1974,8.301662
Italy,ITA,1975,9.101361
Italy,ITA,1976,8.264039
Italy,ITA,1977,10.263176
Italy,ITA,1978,9.231106
Italy,ITA,1979,8.741142
Italy,ITA,1980,8.802953
Italy,ITA,1981,8.595571
Italy,ITA,1982,9.199923
Italy,ITA,1983,9.190798
Italy,ITA,1984,9.424901
Italy,ITA,1985,9.136989
Italy,ITA,1986,9.223572
Italy,ITA,1987,7.3135414
Italy,ITA,1988,7.320364
Italy,ITA,1989,6.0404835
Italy,ITA,1990,5.5439982
Italy,ITA,1991,7.0200934
Italy,ITA,1992,7.082338
Italy,ITA,1993,7.147924
Italy,ITA,1994,7.6455235
Italy,ITA,1995,6.312267
Italy,ITA,1996,7.0418596
Italy,ITA,1997,6.921144
Italy,ITA,1998,6.806154
Italy,ITA,1999,7.312841
Italy,ITA,2000,7.155644
Italy,ITA,2001,7.6085052
Italy,ITA,2002,6.7783756
Italy,ITA,2003,6.33908
Italy,ITA,2004,7.220356
Italy,ITA,2005,6.4335437
Italy,ITA,2006,6.729988
Italy,ITA,2007,6.431969
Italy,ITA,2008,8.19532
Italy,ITA,2009,10.585501
Italy,ITA,2010,11.430808
Italy,ITA,2011,12.443046
Italy,ITA,2012,14.165738
Italy,ITA,2013,17.610695
Italy,ITA,2014,19.739758
Italy,ITA,2015,17.510365
Italy,ITA,2016,17.231768
Italy,ITA,2017,16.370815
Italy,ITA,2018,17.727497
Italy,ITA,2019,17.864973
Italy,ITA,2020,20.03473
Italy,ITA,2021,18.163124
Italy,ITA,2022,16.598764
Japan,JPN,1965,12.338977
Japan,JPN,1966,11.733366
Japan,JPN,1967,8.871291
Japan,JPN,1968,8.5672655
Japan,JPN,1969,7.7167706
Japan,JPN,1970,7.233779
Japan,JPN,1971,7.818609
Japan,JPN,1972,7.6518364
Japan,JPN,1973,5.5749536
Japan,JPN,1974,7.4049354
Japan,JPN,1975,8.207497
Japan,JPN,1976,8.561666
Japan,JPN,1977,7.570321
Japan,JPN,1978,8.93935
Japan,JPN,1979,10.052746
Japan,JPN,1980,11.690446
Japan,JPN,1981,12.163535
Japan,JPN,1982,13.922405
Japan,JPN,1983,14.839226
Japan,JPN,1984,14.190346
Japan,JPN,1985,16.466648
Japan,JPN,1986,16.753815
Japan,JPN,1987,17.543306
Japan,JPN,1988,16.659359
Japan,JPN,1989,16.929388
Japan,JPN,1990,16.18499
Japan,JPN,1991,17.014282
Japan,JPN,1992,16.501677
Japan,JPN,1993,18.507895
Japan,JPN,1994,17.00272
Japan,JPN,1995,18.291859
Japan,JPN,1996,18.362389
Japan,JPN,1997,19.64846
Japan,JPN,1998,20.391973
Japan,JPN,1999,19.430681
Japan,JPN,2000,19.333113
Japan,JPN,2001,19.330158
Japan,JPN,2002,18.916853
Japan,JPN,2003,15.709221
Japan,JPN,2004,17.92258
Japan,JPN,2005,17.646498
Japan,JPN,2006,18.606081
Japan,JPN,2007,17.010036
Japan,JPN,2008,16.01008
Japan,JPN,2009,18.304747
Japan,JPN,2010,18.9045
Japan,JPN,2011,13.484619
Japan,JPN,2012,6.545797
Japan,JPN,2013,6.8713756
Japan,JPN,2014,6.998991
Japan,JPN,2015,8.364144
Japan,JPN,2016,8.938181
Japan,JPN,2017,10.142102
Japan,JPN,2018,11.7921915
Japan,JPN,2019,12.899484
Japan,JPN,2020,13.5404825
Japan,JPN,2021,14.915517
Japan,JPN,2022,15.127815
Kazakhstan,KAZ,1985,1.9355252
Kazakhstan,KAZ,1986,1.7365297
Kazakhstan,KAZ,1987,2.035726
Kazakhstan,KAZ,1988,2.3956878
Kazakhstan,KAZ,1989,2.5722094
Kazakhstan,KAZ,1990,2.5343888
Kazakhstan,KAZ,1991,2.658034
Kazakhstan,KAZ,1992,2.5510354
Kazakhstan,KAZ,1993,3.1845624
Kazakhstan,KAZ,1994,4.2346573
Kazakhstan,KAZ,1995,4.1522856
Kazakhstan,KAZ,1996,4.2072906
Kazakhstan,KAZ,1997,4.3670907
Kazakhstan,KAZ,1998,4.251628
Kazakhstan,KAZ,1999,4.455529
Kazakhstan,KAZ,2000,6.022824
Kazakhstan,KAZ,2001,5.7042646
Kazakhstan,KAZ,2002,6.120414
Kazakhstan,KAZ,2003,5.382556
Kazakhstan,KAZ,2004,4.701576
Kazakhstan,KAZ,2005,4.432412
Kazakhstan,KAZ,2006,4.047025
Kazakhstan,KAZ,2007,3.8181744
Kazakhstan,KAZ,2008,3.2849114
Kazakhstan,KAZ,2009,3.3547347
Kazakhstan,KAZ,2010,3.624057
Kazakhstan,KAZ,2011,3.1190948
Kazakhstan,KAZ,2012,2.8572173
Kazakhstan,KAZ,2013,2.8628845
Kazakhstan,KAZ,2014,2.9003732
Kazakhstan,KAZ,2015,3.9617755
Kazakhstan,KAZ,2016,4.44766
Kazakhstan,KAZ,2017,3.990229
Kazakhstan,KAZ,2018,3.5928986
Kazakhstan,KAZ,2019,3.5938017
Kazakhstan,KAZ,2020,4.171065
Kazakhstan,KAZ,2021,4.042608
Kazakhstan,KAZ,2022,4.03933
Latvia,LVA,1985,8.286784
Latvia,LVA,1986,8.983882
Latvia,LVA,1987,12.136782
Latvia,LVA,1988,10.432146
Latvia,LVA,1989,12.539953
Latvia,LVA,1990,15.375505
Latvia,LVA,1991,12.153858
Latvia,LVA,1992,13.070239
Latvia,LVA,1993,17.300793
Latvia,LVA,1994,20.521252
Latvia,LVA,1995,19.48626
Latvia,LVA,1996,13.271263
Latvia,LVA,1997,20.91794
Latvia,LVA,1998,28.085598
Latvia,LVA,1999,21.138712
Latvia,LVA,2000,22.118181
Latvia,LVA,2001,20.512127
Latvia,LVA,2002,17.687971
Latvia,LVA,2003,16.751476
Latvia,LVA,2004,20.242414
Latvia,LVA,2005,20.919247
Latvia,LVA,2006,17.916225
Latvia,LVA,2007,17.48977
Latvia,LVA,2008,19.600128
Latvia,LVA,2009,22.801994
Latvia,LVA,2010,20.99727
Latvia,LVA,2011,19.912294
Latvia,LVA,2012,25.260374
Latvia,LVA,2013,22.860985
Latvia,LVA,2014,19.858122
Latvia,LVA,2015,19.562021
Latvia,LVA,2016,22.235506
Latvia,LVA,2017,30.942255
Latvia,LVA,2018,23.44276
Latvia,LVA,2019,20.844694
Latvia,LVA,2020,26.028193
Latvia,LVA,2021,25.439962
Latvia,LVA,2022,26.908577
Lithuania,LTU,1985,15.52998
Lithuania,LTU,1986,17.499424
Lithuania,LTU,1987,15.532288
Lithuania,LTU,1988,20.451012
Lithuania,LTU,1989,24.367962
Lithuania,LTU,1990,24.543411
Lithuania,LTU,1991,23.067211
Lithuania,LTU,1992,32.466415
Lithuania,LTU,1993,35.15234
Lithuania,LTU,1994,26.290768
Lithuania,LTU,1995,35.12661
Lithuania,LTU,1996,37.748474
Lithuania,LTU,1997,35.347973
Lithuania,LTU,1998,37.390423
Lithuania,LTU,1999,33.25922
Lithuania,LTU,2000,31.899204
Lithuania,LTU,2001,36.150475
Lithuania,LTU,2002,41.73864
Lithuania,LTU,2003,43.13563
Lithuania,LTU,2004,41.807003
Lithuania,LTU,2005,31.713646
Lithuania,LTU,2006,28.001547
Lithuania,LTU,2007,29.518768
Lithuania,LTU,2008,29.968887
Lithuania,LTU,2009,35.13439
Lithuania,LTU,2010,4.7345157
Lithuania,LTU,2011,5.3377385
Lithuania,LTU,2012,5.8947334
Lithuania,LTU,2013,7.896079
Lithuania,LTU,2014,8.227861
Lithuania,LTU,2015,8.652507
Lithuania,LTU,2016,9.965918
Lithuania,LTU,2017,11.260349
Lithuania,LTU,2018,10.192717
Lithuania,LTU,2019,11.211691
Lithuania,LTU,2020,11.799221
Lithuania,LTU,2021,12.441872
Lithuania,LTU,2022,12.488818
Lower-middle-income countries,,1965,8.109364
Lower-middle-income countries,,1966,7.997121
Lower-middle-income countries,,1967,8.50508
Lower-middle-income countries,,1968,9.266531
Lower-middle-income countries,,1969,9.659552
Lower-middle-income countries,,1970,10.11762
Lower-middle-income countries,,1971,9.986405
Lower-middle-income countries,,1972,9.56994
Lower-middle-income countries,,1973,9.517453
Lower-middle-income countries,,1974,9.036618
Lower-middle-income countries,,1975,9.428299
Lower-middle-income countries,,1976,9.498576
Lower-middle-income countries,,1977,9.317498
Lower-middle-income countries,,1978,10.84788
Lower-middle-income countries,,1979,9.870817
Lower-middle-income countries,,1980,9.975315
Lower-middle-income countries,,1981,9.873361
Lower-middle-income countries,,1982,8.72164
Lower-middle-income countries,,1983,8.173953
Lower-middle-income countries,,1984,8.548869
Lower-middle-income countries,,1985,7.221521
Lower-middle-income countries,,1986,6.7464485
Lower-middle-income countries,,1987,6.769163
Lower-middle-income countries,,1988,7.7984886
Lower-middle-income countries,,1989,7.6437654
Lower-middle-income countries,,1990,7.576035
Lower-middle-income countries,,1991,7.739226
Lower-middle-income countries,,1992,7.8452053
Lower-middle-income countries,,1993,8.375398
Lower-middle-income countries,,1994,8.452615
Lower-middle-income countries,,1995,8.161866
Lower-middle-income countries,,1996,8.20312
Lower-middle-income countries,,1997,7.713976
Lower-middle-income countries,,1998,8.412137
Lower-middle-income countries,,1999,8.05388
Lower-middle-income countries,,2000,7.6997375
Lower-middle-income countries,,2001,7.6292624
Lower-middle-income countries,,2002,7.402604
Lower-middle-income countries,,2003,7.3813252
Lower-middle-income countries,,2004,8.089199
Lower-middle-income countries,,2005,7.765395
Lower-middle-income countries,,2006,8.073249
Lower-middle-income countries,,2007,7.9542212
Lower-middle-income countries,,2008,7.352634
Lower-middle-income countries,,2009,7.105886
Lower-middle-income countries,,2010,7.369722
Lower-middle-income countries,,2011,7.7808447
Lower-middle-income countries,,2012,7.338605
Lower-middle-income countries,,2013,8.117376
Lower-middle-income countries,,2014,8.095066
Lower-middle-income countries,,2015,7.8442836
Lower-middle-income countries,,2016,7.9056354
Lower-middle-income countries,,2017,8.4107
Lower-middle-income countries,,2018,8.592871
Lower-middle-income countries,,2019,9.188705
Lower-middle-income countries,,2020,9.891419
Lower-middle-income countries,,2021,10.070201
Lower-middle-income countries,,2022,10.426592
Luxembourg,LUX,1965,0.61123115
Luxembourg,LUX,1966,0.57401025
Luxembourg,LUX,1967,0.6577615
