Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
South Korea,KOR,2002,43583.99,7049.6797,212.8318
South Korea,KOR,2003,44332.688,7590.906,312.65436
South Korea,KOR,2004,45389.395,7573.349,284.681
South Korea,KOR,2005,46194.508,8421.617,248.8339
South Korea,KOR,2006,46876.945,8452.763,250.2582
South Korea,KOR,2007,48709.79,8043.075,287.66
South Korea,KOR,2008,49058.227,8410.592,305.82794
South Korea,KOR,2009,49385.723,8150.307,329.89053
South Korea,KOR,2010,53701.28,8107.9756,412.05453
South Korea,KOR,2011,55819.637,8329.938,481.28394
South Korea,KOR,2012,56333.61,7968.976,499.9307
South Korea,KOR,2013,56551.547,7245.001,644.98517
South Korea,KOR,2014,55607.12,8042.252,764.7989
South Korea,KOR,2015,55760.832,8349.414,878.1143
South Korea,KOR,2016,57372.63,8110.4116,1025.2194
South Korea,KOR,2017,58324.03,7358.4673,1227.9039
South Korea,KOR,2018,59707.29,6558.966,1562.6775
South Korea,KOR,2019,57962.88,7124.452,1808.8071
South Korea,KOR,2020,54416.52,7786.55,2108.0654
South Korea,KOR,2021,57245.625,7655.1743,2429.5059
South Korea,KOR,2022,56686.57,8500.325,2939.291
South Korea,KOR,1965,,0,71.99341
South Korea,KOR,1966,,0,97.6461
South Korea,KOR,1967,,0,92.287506
South Korea,KOR,1968,,0,88.00842
South Korea,KOR,1969,,0,132.36687
South Korea,KOR,1970,,0,110.718475
South Korea,KOR,1971,,0,117.25279
South Korea,KOR,1972,,0,119.06297
South Korea,KOR,1973,,0,109.58396
South Korea,KOR,1974,,0,159.56136
South Korea,KOR,1975,,0,138.49014
South Korea,KOR,1976,,0,145.0791
South Korea,KOR,1977,,5.493868,111.57245
South Korea,KOR,1978,,176.6797,143.17789
South Korea,KOR,1979,,236.99168,179.91832
South Korea,KOR,1980,,258.48434,148.76746
South Korea,KOR,1981,,212.25038,198.32205
South Korea,KOR,1982,,272.00964,128.72755
South Korea,KOR,1983,,635.1088,169.36989
South Korea,KOR,1984,,822.8371,145.29892
South Korea,KOR,1985,,1152.3657,228.40878
South Sudan,SSD,1980,,0,
South Sudan,SSD,1981,,0,
South Sudan,SSD,1982,,0,
South Sudan,SSD,1983,,0,
South Sudan,SSD,1984,,0,
South Sudan,SSD,1985,,0,
South Sudan,SSD,1986,,0,
South Sudan,SSD,1987,,0,
South Sudan,SSD,1988,,0,
South Sudan,SSD,1989,,0,
South Sudan,SSD,1990,,0,
South Sudan,SSD,1991,,0,
South Sudan,SSD,1992,,0,
South Sudan,SSD,1993,,0,
South Sudan,SSD,1994,,0,
South Sudan,SSD,1995,,0,
South Sudan,SSD,1996,,0,
South Sudan,SSD,1997,,0,
South Sudan,SSD,1998,,0,
South Sudan,SSD,1999,,0,
South Sudan,SSD,2000,,0,
South Sudan,SSD,2001,,0,
South Sudan,SSD,2002,,0,
South Sudan,SSD,2003,,0,
South Sudan,SSD,2004,,0,
South Sudan,SSD,2005,,0,
South Sudan,SSD,2006,,0,
South Sudan,SSD,2007,,0,
South Sudan,SSD,2008,,0,
South Sudan,SSD,2009,,0,
South Sudan,SSD,2010,,0,
South Sudan,SSD,2011,,0,
South Sudan,SSD,2012,,0,
South Sudan,SSD,2013,,0,
South Sudan,SSD,2014,,0,
South Sudan,SSD,2015,,0,
South Sudan,SSD,2016,,0,
South Sudan,SSD,2017,,0,
South Sudan,SSD,2018,,0,
South Sudan,SSD,2019,,0,
South Sudan,SSD,2020,,0,
South Sudan,SSD,2021,,0,
South Sudan,SSD,2022,,0,
Spain,ESP,1969,11868.494,70.25879,2702.8484
Spain,ESP,1970,13135.114,77.50289,2434.6003
Spain,ESP,1971,14085.702,209.73601,2761.0771
Spain,ESP,1972,14805.233,390.58276,3044.347
Spain,ESP,1973,16762.924,532.1638,2454.893
Spain,ESP,1974,17161.668,580.11395,2563.043
Spain,ESP,1975,17840.617,598.6005,2165.372
Spain,ESP,1976,19463.383,593.19244,1729.2266
Spain,ESP,1977,18612.014,506.9949,3236.2637
Spain,ESP,1978,18388.348,588.7398,3255.9087
Spain,ESP,1979,19515.031,511.20947,3710.6885
Spain,ESP,1980,20905.082,392.49664,2361.448
Spain,ESP,1981,21209.242,719.02313,1754.1875
Spain,ESP,1982,20786.004,655.2511,2090.8533
Spain,ESP,1983,21036.48,792.5316,2142.149
Spain,ESP,1984,20068.504,1709.0266,2474.6606
Spain,ESP,1985,19449.035,2068.3984,2455.4468
Spain,ESP,1986,19573.174,2754.2214,2074.5842
Spain,ESP,1987,20067.078,3026.4502,2139.0217
Spain,ESP,1988,19860.305,3692.4097,2742.7969
Spain,ESP,1989,21880.924,4099.597,1521.7036
Spain,ESP,1990,21543.645,3959.5452,1978.3607
Spain,ESP,1991,22215.705,4043.9814,2114.7183
Spain,ESP,1992,24048.006,4037.581,1482.3124
Spain,ESP,1993,22529.621,4035.2336,1884.8153
Spain,ESP,1994,23516.85,3961.0469,2168.2666
Spain,ESP,1995,24856.314,3952.1812,1818.7312
Spain,ESP,1996,24613.867,3996.2825,3056.846
Spain,ESP,1997,26625.037,3905.1443,2731.2285
Spain,ESP,1998,27847.9,4147.268,2712.4753
Spain,ESP,1999,29486.217,4118.999,2004.6565
Spain,ESP,2000,30535.486,4332.432,2627.7856
Spain,ESP,2001,31044.197,4384.04,3575.705
Spain,ESP,2002,32173.016,4255.343,2510.0774
Spain,ESP,2003,32396.264,4077.5225,3944.3684
Spain,ESP,2004,33615.195,4094.181,3476.4563
Spain,ESP,2005,34336.613,3619.085,2823.334
Spain,ESP,2006,33584.785,3695.6309,3401.3733
Spain,ESP,2007,33813.094,3304.507,3700.0454
Spain,ESP,2008,31721.74,3459.514,3886.6162
Spain,ESP,2009,28308.73,3049.3962,4546.248
Spain,ESP,2010,27043.629,3523.5872,6146.9863
Spain,ESP,2011,27075.5,3270.44,5555.1284
Spain,ESP,2012,26552.605,3459.1606,5669.7056
Spain,ESP,2013,24056.312,3183.6572,6768.037
Spain,ESP,2014,23546.793,3206.1506,6725.293
Spain,ESP,2015,24792.17,3189.3455,5938.721
Spain,ESP,2016,24605.465,3240.2407,6366.918
Spain,ESP,2017,25921.191,3185.725,5413.6333
Spain,ESP,2018,25582.371,3025.7356,6378.1875
Spain,ESP,2019,24770.283,3127.6472,5866.932
Spain,ESP,2020,20571.959,3102.0488,6717.2803
Spain,ESP,2021,22157.836,2990.9182,7342.8965
Spain,ESP,2022,23462.137,3082.4805,7070.7124
Spain,ESP,1965,,0,1812.8492
Spain,ESP,1966,,0,2482.9321
Spain,ESP,1967,,0,2041.691
Spain,ESP,1968,,7.1028585,2174.919
Sri Lanka,LKA,2007,2800.279,0,558.5204
Sri Lanka,LKA,1965,,0,97.80506
Sri Lanka,LKA,1966,,0,104.41306
Sri Lanka,LKA,1967,,0,104.7761
Sri Lanka,LKA,1968,,0,118.311325
Sri Lanka,LKA,1969,,0,133.95155
Sri Lanka,LKA,1970,,0,176.6971
Sri Lanka,LKA,1971,,0,192.89299
Sri Lanka,LKA,1972,,0,193.95825
Sri Lanka,LKA,1973,,0,156.2049
Sri Lanka,LKA,1974,,0,219.8414
Sri Lanka,LKA,1975,,0,233.00333
Sri Lanka,LKA,1976,,0,235.85475
Sri Lanka,LKA,1977,,0,253.51186
Sri Lanka,LKA,1978,,0,280.2765
Sri Lanka,LKA,1979,,0,294.44214
Sri Lanka,LKA,1980,,0,292.87634
Sri Lanka,LKA,1981,,0,305.75885
Sri Lanka,LKA,1982,,0,307.9041
Sri Lanka,LKA,1983,,0,229.85979
Sri Lanka,LKA,1984,,0,389.76736
Sri Lanka,LKA,1985,,0,440.19476
Sri Lanka,LKA,1986,,0,479.31934
Sri Lanka,LKA,1987,,0,389.03183
Sri Lanka,LKA,1988,,0,457.76407
Sri Lanka,LKA,1989,,0,487.51233
Sri Lanka,LKA,1990,,0,540.5189
Sri Lanka,LKA,1991,,0,529.1363
Sri Lanka,LKA,1992,,0,486.53815
Sri Lanka,LKA,1993,,0,629.69684
Sri Lanka,LKA,1994,,0,671.30774
Sri Lanka,LKA,1995,,0,734.3196
Sri Lanka,LKA,1996,,0,524.81
Sri Lanka,LKA,1997,,0,552.5218
Sri Lanka,LKA,1998,,0,623.70483
Sri Lanka,LKA,1999,,0,662.179
Sri Lanka,LKA,2000,,0,505.21667
Sri Lanka,LKA,2001,,0,484.79724
Sri Lanka,LKA,2002,,0,413.22183
Sri Lanka,LKA,2003,,0,499.48303
Sri Lanka,LKA,2004,,0,439.9412
Sri Lanka,LKA,2005,,0,504.90604
Sri Lanka,LKA,2006,,0,666.30023
Sri Lanka,LKA,2008,,0,575.6119
Sri Lanka,LKA,2009,,0,535.52783
Sri Lanka,LKA,2010,,0,771.13385
Sri Lanka,LKA,2011,,0,624.3182
Sri Lanka,LKA,2012,,0,454.63242
Sri Lanka,LKA,2013,,0,929.7784
Sri Lanka,LKA,2014,,0,626.52203
Sri Lanka,LKA,2015,,0,812.782
Sri Lanka,LKA,2016,,0,592.894
Sri Lanka,LKA,2017,,0,581.9754
Sri Lanka,LKA,2018,,0,878.3047
Sri Lanka,LKA,2019,,0,706.5239
Sri Lanka,LKA,2020,,0,732.77655
Sri Lanka,LKA,2021,,0,1042.2489
Sri Lanka,LKA,2022,,0,1044.8799
Sudan,SDN,1980,,0,
Sudan,SDN,1981,,0,
Sudan,SDN,1982,,0,
Sudan,SDN,1983,,0,
Sudan,SDN,1984,,0,
Sudan,SDN,1985,,0,
Sudan,SDN,1986,,0,
Sudan,SDN,1987,,0,
Sudan,SDN,1988,,0,
Sudan,SDN,1989,,0,
Sudan,SDN,1990,,0,
Sudan,SDN,1991,,0,
Sudan,SDN,1992,,0,
Sudan,SDN,1993,,0,
Sudan,SDN,1994,,0,
Sudan,SDN,1995,,0,
Sudan,SDN,1996,,0,
Sudan,SDN,1997,,0,
Sudan,SDN,1998,,0,
Sudan,SDN,1999,,0,
Sudan,SDN,2000,,0,
Sudan,SDN,2001,,0,
Sudan,SDN,2002,,0,
Sudan,SDN,2003,,0,
Sudan,SDN,2004,,0,
Sudan,SDN,2005,,0,
Sudan,SDN,2006,,0,
Sudan,SDN,2007,,0,
Sudan,SDN,2008,,0,
Sudan,SDN,2009,,0,
Sudan,SDN,2010,,0,
Sudan,SDN,2011,,0,
Sudan,SDN,2012,,0,
Sudan,SDN,2013,,0,
Sudan,SDN,2014,,0,
Sudan,SDN,2015,,0,
Sudan,SDN,2016,,0,
Sudan,SDN,2017,,0,
Sudan,SDN,2018,,0,
Sudan,SDN,2019,,0,
Sudan,SDN,2020,,0,
Sudan,SDN,2021,,0,
Sudan,SDN,2022,,0,
Sweden,SWE,1985,36922.555,19805.643,25707.146
Sweden,SWE,1986,39456.945,23596.264,22173.203
Sweden,SWE,1987,34596.176,22660.102,25923.533
Sweden,SWE,1988,32564.922,23262.693,25173.588
Sweden,SWE,1989,31218.195,21887.111,25769.19
Sweden,SWE,1990,31375.1,22632.98,25809.316
Sweden,SWE,1991,27493.049,25343.982,22457.38
Sweden,SWE,1992,28385.383,20868.201,26203.043
Sweden,SWE,1993,27976.453,20062.322,26235.955
Sweden,SWE,1994,29273.787,23795.727,20873.506
Sweden,SWE,1995,27950.912,22657.041,23883.898
Sweden,SWE,1996,29941.955,23988.816,18232.84
Sweden,SWE,1997,27734.674,22527.783,24257.066
Sweden,SWE,1998,30666.04,23649.523,26142.484
Sweden,SWE,1999,29420.6,23468.732,25049.547
Sweden,SWE,2000,25930.09,18333.246,27821.758
Sweden,SWE,2001,26623.629,22848.992,27621.701
Sweden,SWE,2002,27161.41,21372.62,23391.857
Sweden,SWE,2003,28558.111,20935.363,19153.527
Sweden,SWE,2004,27523.486,23852.87,22215.672
Sweden,SWE,2005,27026.475,22065.807,26029.543
Sweden,SWE,2006,27466.377,20085.97,22713.342
Sweden,SWE,2007,26520.098,19828.365,24522.22
Sweden,SWE,2008,25030.902,18666.453,25672.346
Sweden,SWE,2009,23334.568,15031.771,24715.498
Sweden,SWE,2010,24460.006,16388.729,25637.17
Sweden,SWE,2011,22132.902,16909.643,25887.42
Sweden,SWE,2012,21076.643,17631.967,29567.607
Sweden,SWE,2013,20660.27,18012.736,24678.664
Sweden,SWE,2014,19745.828,17302.441,25373.623
Sweden,SWE,2015,19318.738,14784.045,29774.703
Sweden,SWE,2016,19651.93,16285.846,26143.336
Sweden,SWE,2017,19237.902,16680.12,27499.584
Sweden,SWE,2018,18388.89,17125.498,25972.617
Sweden,SWE,2019,19252.768,16290.866,27739.84
Sweden,SWE,2020,16957.293,11957.571,30480.658
Sweden,SWE,2021,16142.099,12705.79,31338.572
Sweden,SWE,2022,15754.809,12223.56,31948.436
Sweden,SWE,1965,,6.5854654,17699.406
Sweden,SWE,1966,,16.328445,17200.88
Sweden,SWE,1967,,17.998507,18488.486
Sweden,SWE,1968,,8.221796,18156.307
Sweden,SWE,1969,,21.680655,15493.238
Sweden,SWE,1970,,19.794064,15334.093
Sweden,SWE,1971,,31.63017,19112.344
Sweden,SWE,1972,,512.08466,19665.49
Sweden,SWE,1973,,734.34344,21860.477
Sweden,SWE,1974,,711.35645,20806.584
Sweden,SWE,1975,,4129.442,20846.982
Sweden,SWE,1976,,5502.6577,19797.238
Sweden,SWE,1977,,6836.2686,19277.508
Sweden,SWE,1978,,8148.3477,20728.143
Sweden,SWE,1979,,7196.0234,21904.506
Sweden,SWE,1980,,9042.62,21219.764
Sweden,SWE,1981,,12840.004,21572.68
Sweden,SWE,1982,,13283.108,19905.72
Sweden,SWE,1983,,13925.543,23043.012
Sweden,SWE,1984,,17261.781,24692.902
Switzerland,CHE,1968,21869.79,0,14382.588
Switzerland,CHE,1969,23225.4,247.37148,13609.778
Switzerland,CHE,1970,25527.516,810.68823,13955.658
Switzerland,CHE,1971,26559.762,635.206,13821.378
Switzerland,CHE,1972,26912.838,1740.2617,11445.128
Switzerland,CHE,1973,28717.219,2838.7004,12464.207
Switzerland,CHE,1974,25708.285,3162.2805,12986.982
Switzerland,CHE,1975,24958.992,3474.4412,15038.9375
Switzerland,CHE,1976,26050.717,3574.5396,12128.761
Switzerland,CHE,1977,26461.643,3665.6863,16425.982
Switzerland,CHE,1978,27148.123,3792.221,14906.721
Switzerland,CHE,1979,26182.941,5321.875,14091.189
Switzerland,CHE,1980,26437.58,6441.88,15739.138
Switzerland,CHE,1981,24896.414,6846.262,16566.137
Switzerland,CHE,1982,23500.385,6718.8906,16838.182
Switzerland,CHE,1983,25432.008,6945.2275,16350.543
Switzerland,CHE,1984,25014.326,8122.9785,13905.833
Switzerland,CHE,1985,25390.232,9824.573,14829.258
Switzerland,CHE,1986,27288.55,9783.775,15186.01
Switzerland,CHE,1987,25804.96,9904.232,15916.362
Switzerland,CHE,1988,25593.732,9741.645,16303.453
Switzerland,CHE,1989,24688.387,9681.591,13501.354
Switzerland,CHE,1990,26150.117,9923.135,13336.898
Switzerland,CHE,1991,26435.023,9517.834,14165.246
Switzerland,CHE,1992,26439.17,9613.047,14296.343
Switzerland,CHE,1993,24839.914,9486.206,15481.818
Switzerland,CHE,1994,25318.875,9818.997,16778.504
Switzerland,CHE,1995,23868.537,9966.8,15039.424
Switzerland,CHE,1996,24676.395,10020.982,12304.795
Switzerland,CHE,1997,25527.92,10102.729,14505.741
Switzerland,CHE,1998,25790.328,10239.371,14239.616
Switzerland,CHE,1999,25542.924,9837.285,16904.234
Switzerland,CHE,2000,24810.326,10375.742,15542.646
Switzerland,CHE,2001,26275.676,10389.222,17197.82
Switzerland,CHE,2002,24857.545,10410.004,14515.373
Switzerland,CHE,2003,24353.93,10362.235,14168.365
Switzerland,CHE,2004,24211.266,10029.115,13605.773
Switzerland,CHE,2005,24546.771,8573.709,12485.862
Switzerland,CHE,2006,24785.934,10090.828,12285.347
Switzerland,CHE,2007,22511.066,9976.688,13733.143
Switzerland,CHE,2008,23645.39,9710.838,13799.521
Switzerland,CHE,2009,23467.168,9526.224,13442.876
Switzerland,CHE,2010,22307.521,9033.637,13373.808
Switzerland,CHE,2011,21017.709,9003.104,11950.443
Switzerland,CHE,2012,21462.041,8432.828,13994.771
Switzerland,CHE,2013,22239.803,8465.062,13809.167
Switzerland,CHE,2014,19587.031,8813.185,13580.364
Switzerland,CHE,2015,19797.25,7257.2046,13528.459
Switzerland,CHE,2016,18918.787,6535.013,12301.389
Switzerland,CHE,2017,19110.35,6201.917,12176.923
Switzerland,CHE,2018,18215.83,7279.755,12298.478
Switzerland,CHE,2019,18481.787,7456.6226,13218.043
Switzerland,CHE,2020,15868.566,6706.966,13190.842
Switzerland,CHE,2021,16160.662,5353.3267,12854.315
Switzerland,CHE,2022,15704.048,6615.6626,11031.041
Switzerland,CHE,1965,,0,12165.755
Switzerland,CHE,1966,,0,13748.585
Switzerland,CHE,1967,,0,14729.924
Syria,SYR,1968,,0,
Syria,SYR,1969,,0,
Syria,SYR,1970,,0,
Syria,SYR,1971,,0,
Syria,SYR,1972,,0,
Syria,SYR,1973,,0,
Syria,SYR,1974,,0,
Syria,SYR,1975,,0,
Syria,SYR,1976,,0,
Syria,SYR,1977,,0,
Syria,SYR,1978,,0,
Syria,SYR,1979,,0,
Syria,SYR,1980,,0,
Syria,SYR,1981,,0,
Syria,SYR,1982,,0,
Syria,SYR,1983,,0,
Syria,SYR,1984,,0,
Syria,SYR,1985,,0,
Syria,SYR,1986,,0,
Syria,SYR,1987,,0,
Syria,SYR,1988,,0,
Syria,SYR,1989,,0,
Syria,SYR,1990,,0,
Syria,SYR,1991,,0,
Syria,SYR,1992,,0,
Syria,SYR,1993,,0,
Syria,SYR,1994,,0,
Syria,SYR,1995,,0,
Syria,SYR,1996,,0,
Syria,SYR,1997,,0,
Syria,SYR,1998,,0,
Syria,SYR,1999,,0,
Syria,SYR,2000,,0,
Syria,SYR,2001,,0,
Syria,SYR,2002,,0,
Syria,SYR,2003,,0,
Syria,SYR,2004,,0,
Syria,SYR,2005,,0,
Syria,SYR,2006,,0,
Syria,SYR,2007,,0,
Syria,SYR,2008,,0,
Syria,SYR,2009,,0,
Syria,SYR,2010,,0,
Syria,SYR,2011,,0,
Syria,SYR,2012,,0,
Syria,SYR,2013,,0,
Syria,SYR,2014,,0,
Syria,SYR,2015,,0,
Syria,SYR,2016,,0,
Syria,SYR,2017,,0,
Syria,SYR,2018,,0,
Syria,SYR,2019,,0,
Syria,SYR,2020,,0,
Syria,SYR,2021,,0,
Syria,SYR,2022,,0,
Taiwan,TWN,1965,4797.8184,0,585.0312
Taiwan,TWN,1966,4994.671,0,582.1694
Taiwan,TWN,1967,5351.333,0,559.6209
Taiwan,TWN,1968,5821.685,0,800.62506
Taiwan,TWN,1969,6150.124,0,617.4031
Taiwan,TWN,1970,6632.3843,0,566.3755
Taiwan,TWN,1971,8244.867,0,597.6989
Taiwan,TWN,1972,8562.163,0,688.43756
Taiwan,TWN,1973,9965.174,0,630.7832
Taiwan,TWN,1974,9097,0,856.4832
Taiwan,TWN,1975,9821.524,0,939.8822
Taiwan,TWN,1976,12112.258,0,750.9613
Taiwan,TWN,1977,13151.283,16.359322,692.7744
Taiwan,TWN,1978,14809.091,433.34744,839.93036
Taiwan,TWN,1979,15005.891,1009.2822,758.96216
Taiwan,TWN,1980,15621.45,1285.3274,478.01196
Taiwan,TWN,1981,13599.178,1645.0913,769.9185
Taiwan,TWN,1982,14857.299,1986.1381,757.58966
Taiwan,TWN,1983,15574.1045,2826.6882,777.90576
Taiwan,TWN,1984,15424.0625,3624.6335,674.16833
Taiwan,TWN,1985,15276.679,4177.5864,909.8901
Taiwan,TWN,1986,17095.672,3868.3167,917.88043
Taiwan,TWN,1987,17893.3,4701.062,815.06226
Taiwan,TWN,1988,20593.254,4303.1914,684.2377
Taiwan,TWN,1989,22225.404,3932.192,735.3286
Taiwan,TWN,1990,22917.258,4530.1094,949.3577
Taiwan,TWN,1991,24352.406,4821.0464,585.9706
Taiwan,TWN,1992,25796.988,4583.4883,965.0753
Taiwan,TWN,1993,27660.865,4614.301,610.25867
Taiwan,TWN,1994,29235.87,4646.7686,741.40857
Taiwan,TWN,1995,31127.5,4670.465,724.06885
Taiwan,TWN,1996,32081.852,4961.1787,718.3415
Taiwan,TWN,1997,34181.594,4728.5034,789.74225
Taiwan,TWN,1998,36103.582,4773.626,925.31885
Taiwan,TWN,1999,37771.8,4889.352,786.96606
Taiwan,TWN,2000,40244.703,4922.4385,758.3633
Taiwan,TWN,2001,41719.36,4479.418,859.95624
Taiwan,TWN,2002,43290.836,4930.3833,590.3047
Taiwan,TWN,2003,45290.78,4790.419,643.0707
Taiwan,TWN,2004,47135.55,4809.8623,670.67
Taiwan,TWN,2005,47489.125,4817.9673,782.3751
Taiwan,TWN,2006,48743.133,4759.086,801.93616
Taiwan,TWN,2007,50720.59,4794.542,901.83673
Taiwan,TWN,2008,48776.133,4786.89,858.7604
Taiwan,TWN,2009,47231.453,4834.4478,806.08594
Taiwan,TWN,2010,50885.535,4803.3125,901.3303
Taiwan,TWN,2011,50417.277,4817.446,937.61127
Taiwan,TWN,2012,49724.83,4577.5737,1138.909
Taiwan,TWN,2013,50575.793,4667.7183,1153.2566
Taiwan,TWN,2014,51709.93,4704.708,1008.2524
Taiwan,TWN,2015,52095.105,4008.4578,1047.3335
Taiwan,TWN,2016,52591.723,3447.1653,1293.3306
Taiwan,TWN,2017,53410.703,2422.1638,1246.157
Taiwan,TWN,2018,53486.76,2961.728,1257.4543
Taiwan,TWN,2019,51571.83,3438.556,1536.567
Taiwan,TWN,2020,50011.523,3326.2002,1523.9866
Taiwan,TWN,2021,53300.125,2924.3296,1764.8787
Taiwan,TWN,2022,50666.402,2487.2866,2452.8599
Thailand,THA,1981,2940.547,0,188.20021
Thailand,THA,1982,2903.1123,0,237.79727
Thailand,THA,1983,3152.3425,0,222.36397
Thailand,THA,1984,3425.8633,0,243.1158
Thailand,THA,1985,3545.3657,0,215.71819
Thailand,THA,1986,3612.747,0,317.35568
Thailand,THA,1987,4177.1895,0,228.8514
Thailand,THA,1988,4664.3467,0,207.6533
Thailand,THA,1989,5242.278,0,301.3106
Thailand,THA,1990,6147.175,0,263.79626
Thailand,THA,1991,6724.116,0,239.15598
Thailand,THA,1992,7289.4585,0,217.14694
Thailand,THA,1993,8207.888,0,186.50739
Thailand,THA,1994,9075.868,0,224.92967
Thailand,THA,1995,10019.581,0,335.73123
Thailand,THA,1996,11197.384,0,365.3053
Thailand,THA,1997,11659.31,0,357.6707
Thailand,THA,1998,10675.927,0,259.69873
Thailand,THA,1999,11275.303,0,184.33105
Thailand,THA,2000,11461.657,0,302.89117
Thailand,THA,2001,11977.339,0,316.11984
Thailand,THA,2002,12835.857,0,372.2077
Thailand,THA,2003,13697.295,0,383.37552
Thailand,THA,2004,14811.012,0,350.74445
Thailand,THA,2005,15168.095,0,353.14072
Thailand,THA,2006,15265.456,0,468.44794
Thailand,THA,2007,15671.194,0,478.67368
Thailand,THA,2008,15543.604,0,483.81326
Thailand,THA,2009,15828.228,0,515.87463
Thailand,THA,2010,16797.084,0,502.41708
Thailand,THA,2011,17013.371,0,630.72546
Thailand,THA,2012,18085.428,0,732.0805
Thailand,THA,2013,18060.398,0,748.7371
Thailand,THA,2014,18463.053,0,847.52924
Thailand,THA,2015,18813.168,0,848.5982
Thailand,THA,2016,19036.96,0,944.62134
Thailand,THA,2017,19158.453,0,1106.2025
Thailand,THA,2018,19467.775,0,1366.3136
Thailand,THA,2019,19305.797,0,1486.5892
Thailand,THA,2020,17915.969,0,1382.1177
Thailand,THA,2021,18025.38,0,1400.2607
Thailand,THA,2022,18179.367,0,1437.4113
Thailand,THA,1965,,0,80.3751
Thailand,THA,1966,,0,98.67835
Thailand,THA,1967,,0,123.18035
Thailand,THA,1968,,0,122.889534
Thailand,THA,1969,,0,88.91134
Thailand,THA,1970,,0,147.63577
Thailand,THA,1971,,0,164.52713
Thailand,THA,1972,,0,135.0538
Thailand,THA,1973,,0,143.0075
Thailand,THA,1974,,0,182.158
Thailand,THA,1975,,0,245.6901
Thailand,THA,1976,,0,256.78183
Thailand,THA,1977,,0,225.34348
Thailand,THA,1978,,0,142.42671
Thailand,THA,1979,,0,215.56378
Thailand,THA,1980,,0,82.30065
Trinidad and Tobago,TTO,1971,45042.35,0,
Trinidad and Tobago,TTO,1972,61332.45,0,
Trinidad and Tobago,TTO,1973,60049.047,0,
Trinidad and Tobago,TTO,1974,57084.58,0,
Trinidad and Tobago,TTO,1975,45389.24,0,
Trinidad and Tobago,TTO,1976,50400.58,0,
Trinidad and Tobago,TTO,1977,51749.11,0,
Trinidad and Tobago,TTO,1978,51381.125,0,
Trinidad and Tobago,TTO,1979,44745.46,0,
Trinidad and Tobago,TTO,1980,42441.043,0,
Trinidad and Tobago,TTO,1981,44254.82,0,
Trinidad and Tobago,TTO,1982,51338.73,0,
Trinidad and Tobago,TTO,1983,49489.734,0,
Trinidad and Tobago,TTO,1984,48233.973,0,
Trinidad and Tobago,TTO,1985,49215.2,0,
Trinidad and Tobago,TTO,1986,50451.8,0,
Trinidad and Tobago,TTO,1987,47029.92,0,
Trinidad and Tobago,TTO,1988,51153.727,0,
Trinidad and Tobago,TTO,1989,49862.938,0,
Trinidad and Tobago,TTO,1990,54875.34,0,
Trinidad and Tobago,TTO,1991,54307.57,0,
Trinidad and Tobago,TTO,1992,57059.77,0,
Trinidad and Tobago,TTO,1993,59759.973,0,
Trinidad and Tobago,TTO,1994,62963.777,0,
Trinidad and Tobago,TTO,1995,67949.625,0,
Trinidad and Tobago,TTO,1996,76704.555,0,
Trinidad and Tobago,TTO,1997,76406.71,0,
Trinidad and Tobago,TTO,1998,77298.47,0,
Trinidad and Tobago,TTO,1999,85626.12,0,
Trinidad and Tobago,TTO,2000,89153.98,0,
Trinidad and Tobago,TTO,2001,95718.88,0,
Trinidad and Tobago,TTO,2002,103311.44,0,
Trinidad and Tobago,TTO,2003,115214.34,0,
Trinidad and Tobago,TTO,2004,125971.29,0,
Trinidad and Tobago,TTO,2005,134296.75,0,
Trinidad and Tobago,TTO,2006,155961.05,0,
Trinidad and Tobago,TTO,2007,159920.34,0,
Trinidad and Tobago,TTO,2008,156665.95,0,
Trinidad and Tobago,TTO,2009,154438.44,0,
Trinidad and Tobago,TTO,2010,165822.61,0,8.675301
Trinidad and Tobago,TTO,2011,161731.73,0,8.563352
Trinidad and Tobago,TTO,2012,158062.61,0,8.44982
Trinidad and Tobago,TTO,2013,159838.86,0,8.338572
Trinidad and Tobago,TTO,2014,157927.8,0,9.135765
Trinidad and Tobago,TTO,2015,152233.97,0,10.294745
Trinidad and Tobago,TTO,2016,134223.56,0,10.170067
Trinidad and Tobago,TTO,2017,141532.39,0,10.046778
Trinidad and Tobago,TTO,2018,131640.81,0,9.814842
Trinidad and Tobago,TTO,2019,123703.26,0,9.680521
Trinidad and Tobago,TTO,2020,108785.28,0,9.6565
Trinidad and Tobago,TTO,2021,111041.87,0,9.54752
Trinidad and Tobago,TTO,2022,107259.25,0,9.479326
Trinidad and Tobago,TTO,1965,,0,
Trinidad and Tobago,TTO,1966,,0,
Trinidad and Tobago,TTO,1967,,0,
Trinidad and Tobago,TTO,1968,,0,
Trinidad and Tobago,TTO,1969,,0,
Trinidad and Tobago,TTO,1970,,0,
Tunisia,TUN,1966,,0,
Tunisia,TUN,1967,,0,
Tunisia,TUN,1968,,0,
Tunisia,TUN,1969,,0,
Tunisia,TUN,1970,,0,
Tunisia,TUN,1971,,0,
Tunisia,TUN,1972,,0,
Tunisia,TUN,1973,,0,
Tunisia,TUN,1974,,0,
Tunisia,TUN,1975,,0,
Tunisia,TUN,1976,,0,
Tunisia,TUN,1977,,0,
Tunisia,TUN,1978,,0,
