Entity,Code,Year,Coal (% equivalent primary energy)
Luxembourg,LUX,1974,58.979588
Luxembourg,LUX,1975,53.99037
Luxembourg,LUX,1976,49.922665
Luxembourg,LUX,1977,46.099766
Luxembourg,LUX,1978,46.848022
Luxembourg,LUX,1979,50.612514
Luxembourg,LUX,1980,54.46468
Luxembourg,LUX,1981,51.217495
Luxembourg,LUX,1982,50.341457
Luxembourg,LUX,1983,49.417244
Luxembourg,LUX,1984,52.217335
Luxembourg,LUX,1985,50.474052
Luxembourg,LUX,1986,45.88387
Luxembourg,LUX,1987,34.978012
Luxembourg,LUX,1988,34.804142
Luxembourg,LUX,1989,37.535805
Luxembourg,LUX,1990,34.447433
Luxembourg,LUX,1991,30.487118
Luxembourg,LUX,1992,28.637287
Luxembourg,LUX,1993,29.206259
Luxembourg,LUX,1994,26.190413
Luxembourg,LUX,1995,16.933697
Luxembourg,LUX,1996,15.51587
Luxembourg,LUX,1997,10.057507
Luxembourg,LUX,1998,3.4656172
Luxembourg,LUX,1999,3.3162181
Luxembourg,LUX,2000,3.4292128
Luxembourg,LUX,2001,3.4539917
Luxembourg,LUX,2002,1.966702
Luxembourg,LUX,2003,1.4402668
Luxembourg,LUX,2004,1.7856102
Luxembourg,LUX,2005,1.7172923
Luxembourg,LUX,2006,2.0860124
Luxembourg,LUX,2007,1.8190126
Luxembourg,LUX,2008,1.7505503
Luxembourg,LUX,2009,1.6347942
Luxembourg,LUX,2010,1.554821
Luxembourg,LUX,2011,1.3911849
Luxembourg,LUX,2012,1.3023834
Luxembourg,LUX,2013,1.2191905
Luxembourg,LUX,2014,1.4025068
Luxembourg,LUX,2015,1.3278929
Luxembourg,LUX,2016,1.3950225
Luxembourg,LUX,2017,1.2353971
Luxembourg,LUX,2018,1.0460025
Luxembourg,LUX,2019,1.1253653
Luxembourg,LUX,2020,1.1039546
Luxembourg,LUX,2021,1.1309679
Luxembourg,LUX,2022,1.3164577
Malaysia,MYS,1970,0.42039594
Malaysia,MYS,1971,0.9644186
Malaysia,MYS,1972,2.1962464
Malaysia,MYS,1973,1.9841963
Malaysia,MYS,1974,1.9571692
Malaysia,MYS,1975,0.17251176
Malaysia,MYS,1976,0.1716608
Malaysia,MYS,1977,0.16142581
Malaysia,MYS,1978,0.2651489
Malaysia,MYS,1979,0.32660413
Malaysia,MYS,1980,0.45927876
Malaysia,MYS,1981,0.82632613
Malaysia,MYS,1982,0.70529705
Malaysia,MYS,1983,1.5967942
Malaysia,MYS,1984,1.6023195
Malaysia,MYS,1985,2.1584177
Malaysia,MYS,1986,1.4610028
Malaysia,MYS,1987,1.9549813
Malaysia,MYS,1988,1.4778891
Malaysia,MYS,1989,6.079291
Malaysia,MYS,1990,6.395017
Malaysia,MYS,1991,6.013895
Malaysia,MYS,1992,5.596887
Malaysia,MYS,1993,4.652083
Malaysia,MYS,1994,4.866328
Malaysia,MYS,1995,4.8743386
Malaysia,MYS,1996,4.387046
Malaysia,MYS,1997,3.65723
Malaysia,MYS,1998,4.0606365
Malaysia,MYS,1999,4.258764
Malaysia,MYS,2000,4.7267895
Malaysia,MYS,2001,5.5175447
Malaysia,MYS,2002,6.421381
Malaysia,MYS,2003,8.651287
Malaysia,MYS,2004,9.98893
Malaysia,MYS,2005,9.587778
Malaysia,MYS,2006,10.051632
Malaysia,MYS,2007,11.423926
Malaysia,MYS,2008,12.190202
Malaysia,MYS,2009,13.671784
Malaysia,MYS,2010,18.407967
Malaysia,MYS,2011,18.087132
Malaysia,MYS,2012,17.775688
Malaysia,MYS,2013,16.113548
Malaysia,MYS,2014,16.260927
Malaysia,MYS,2015,18.148254
Malaysia,MYS,2016,18.575432
Malaysia,MYS,2017,20.31494
Malaysia,MYS,2018,21.40799
Malaysia,MYS,2019,19.724081
Malaysia,MYS,2020,24.105825
Malaysia,MYS,2021,20.626825
Malaysia,MYS,2022,19.392813
Mexico,MEX,1965,2.7349246
Mexico,MEX,1966,2.755122
Mexico,MEX,1967,3.3168416
Mexico,MEX,1968,3.1924355
Mexico,MEX,1969,2.9482398
Mexico,MEX,1970,3.0969093
Mexico,MEX,1971,3.69763
Mexico,MEX,1972,3.6972802
Mexico,MEX,1973,3.6749482
Mexico,MEX,1974,3.6871445
Mexico,MEX,1975,3.965585
Mexico,MEX,1976,2.8593647
Mexico,MEX,1977,3.89858
Mexico,MEX,1978,3.6120973
Mexico,MEX,1979,3.209344
Mexico,MEX,1980,2.983267
Mexico,MEX,1981,2.3849244
Mexico,MEX,1982,2.740661
Mexico,MEX,1983,3.1554039
Mexico,MEX,1984,3.0233302
Mexico,MEX,1985,3.122513
Mexico,MEX,1986,3.5485058
Mexico,MEX,1987,3.3224385
Mexico,MEX,1988,3.1210523
Mexico,MEX,1989,3.2709844
Mexico,MEX,1990,2.974904
Mexico,MEX,1991,2.7955778
Mexico,MEX,1992,2.7730834
Mexico,MEX,1993,3.1249418
Mexico,MEX,1994,3.5720851
Mexico,MEX,1995,4.047599
Mexico,MEX,1996,4.523006
Mexico,MEX,1997,4.4201894
Mexico,MEX,1998,4.341825
Mexico,MEX,1999,4.3547072
Mexico,MEX,2000,4.4993825
Mexico,MEX,2001,4.9817758
Mexico,MEX,2002,8.145409
Mexico,MEX,2003,5.9346046
Mexico,MEX,2004,5.736001
Mexico,MEX,2005,6.6066837
Mexico,MEX,2006,6.9880896
Mexico,MEX,2007,6.3614407
Mexico,MEX,2008,5.458279
Mexico,MEX,2009,5.6558127
Mexico,MEX,2010,6.974958
Mexico,MEX,2011,7.7175007
Mexico,MEX,2012,6.664101
Mexico,MEX,2013,6.613506
Mexico,MEX,2014,6.6414504
Mexico,MEX,2015,6.7023096
Mexico,MEX,2016,6.4200387
Mexico,MEX,2017,7.698888
Mexico,MEX,2018,6.953532
Mexico,MEX,2019,6.716629
Mexico,MEX,2020,3.2211668
Mexico,MEX,2021,2.4839838
Mexico,MEX,2022,2.8794045
Middle Africa (EI),,1965,5.567221
Middle Africa (EI),,1966,5.9749827
Middle Africa (EI),,1967,5.747356
Middle Africa (EI),,1968,6.0553803
Middle Africa (EI),,1969,6.20737
Middle Africa (EI),,1970,5.6269794
Middle Africa (EI),,1971,5.1348104
Middle Africa (EI),,1972,4.7163453
Middle Africa (EI),,1973,4.2785726
Middle Africa (EI),,1974,4.0947413
Middle Africa (EI),,1975,4.2171826
Middle Africa (EI),,1976,4.634778
Middle Africa (EI),,1977,4.413447
Middle Africa (EI),,1978,3.7092562
Middle Africa (EI),,1979,3.3083174
Middle Africa (EI),,1980,3.521082
Middle Africa (EI),,1981,3.3764918
Middle Africa (EI),,1982,3.3561754
Middle Africa (EI),,1983,2.9715135
Middle Africa (EI),,1984,3.1837697
Middle Africa (EI),,1985,2.8269567
Middle Africa (EI),,1986,2.9076023
Middle Africa (EI),,1987,2.8873858
Middle Africa (EI),,1988,2.7722201
Middle Africa (EI),,1989,2.7010136
Middle Africa (EI),,1990,2.9415984
Middle Africa (EI),,1991,0.73330474
Middle Africa (EI),,1992,0.7145606
Middle Africa (EI),,1993,0.11855695
Middle Africa (EI),,1994,0.09608763
Middle Africa (EI),,1995,0.7823916
Middle Africa (EI),,1996,0.7974285
Middle Africa (EI),,1997,0.8153064
Middle Africa (EI),,1998,0.89205664
Middle Africa (EI),,1999,0.6101452
Middle Africa (EI),,2000,0.47298497
Middle Africa (EI),,2001,0.33731753
Middle Africa (EI),,2002,0.30564725
Middle Africa (EI),,2003,0.29578066
Middle Africa (EI),,2004,0.6556891
Middle Africa (EI),,2005,0.8021717
Middle Africa (EI),,2006,0.91010517
Middle Africa (EI),,2007,0.9652284
Middle Africa (EI),,2008,0.74489367
Middle Africa (EI),,2009,0.9054313
Middle Africa (EI),,2010,0.8336307
Middle Africa (EI),,2011,0.7255701
Middle Africa (EI),,2012,0.25565293
Middle Africa (EI),,2013,0.14812535
Middle Africa (EI),,2014,0.0801117
Middle Africa (EI),,2015,0.06873785
Middle Africa (EI),,2016,0.284466
Middle Africa (EI),,2017,1.0157452
Middle Africa (EI),,2018,1.125178
Middle Africa (EI),,2019,0.6269829
Middle Africa (EI),,2020,0.7977317
Middle Africa (EI),,2021,0.84670615
Middle Africa (EI),,2022,0.96524775
Middle East (EI),,1965,0.46952102
Middle East (EI),,1966,0.49455172
Middle East (EI),,1967,0.5155145
Middle East (EI),,1968,0.53685224
Middle East (EI),,1969,0.5590535
Middle East (EI),,1970,0.5763249
Middle East (EI),,1971,0.38129982
Middle East (EI),,1972,0.5454103
Middle East (EI),,1973,0.8358784
Middle East (EI),,1974,0.85329646
Middle East (EI),,1975,1.5817903
Middle East (EI),,1976,1.383348
Middle East (EI),,1977,1.2292911
Middle East (EI),,1978,0.71284634
Middle East (EI),,1979,0.8753859
Middle East (EI),,1980,0.95574325
Middle East (EI),,1981,0.73720247
Middle East (EI),,1982,1.2649957
Middle East (EI),,1983,1.3991183
Middle East (EI),,1984,1.4287008
Middle East (EI),,1985,1.4185721
Middle East (EI),,1986,1.4424086
Middle East (EI),,1987,1.4077393
Middle East (EI),,1988,1.3043054
Middle East (EI),,1989,1.2026039
Middle East (EI),,1990,1.1981949
Middle East (EI),,1991,1.3459566
Middle East (EI),,1992,1.3881328
Middle East (EI),,1993,1.579673
Middle East (EI),,1994,1.4875215
Middle East (EI),,1995,1.5366904
Middle East (EI),,1996,1.7547121
Middle East (EI),,1997,1.7943785
Middle East (EI),,1998,1.8997365
Middle East (EI),,1999,1.8222461
Middle East (EI),,2000,1.876743
Middle East (EI),,2001,2.0072088
Middle East (EI),,2002,1.9928763
Middle East (EI),,2003,1.9982157
Middle East (EI),,2004,1.8762443
Middle East (EI),,2005,1.7979953
Middle East (EI),,2006,1.7066691
Middle East (EI),,2007,1.6558449
Middle East (EI),,2008,1.5041311
Middle East (EI),,2009,1.3748344
Middle East (EI),,2010,1.413761
Middle East (EI),,2011,1.3736411
Middle East (EI),,2012,1.5598158
Middle East (EI),,2013,1.3490378
Middle East (EI),,2014,1.299754
Middle East (EI),,2015,1.2007251
Middle East (EI),,2016,1.0516946
Middle East (EI),,2017,1.0202316
Middle East (EI),,2018,1.0011078
Middle East (EI),,2019,1.020315
Middle East (EI),,2020,1.0195488
Middle East (EI),,2021,0.9493642
Middle East (EI),,2022,0.9460412
Morocco,MAR,1965,11.900634
Morocco,MAR,1966,13.858503
Morocco,MAR,1967,13.097401
Morocco,MAR,1968,10.9637575
Morocco,MAR,1969,9.990573
Morocco,MAR,1970,10.939886
Morocco,MAR,1971,10.770353
Morocco,MAR,1972,12.315369
Morocco,MAR,1973,10.984479
Morocco,MAR,1974,10.176443
Morocco,MAR,1975,11.38008
Morocco,MAR,1976,11.3926
Morocco,MAR,1977,9.591946
Morocco,MAR,1978,9.1094675
Morocco,MAR,1979,7.9669013
Morocco,MAR,1980,7.614909
Morocco,MAR,1981,8.340647
Morocco,MAR,1982,9.016812
Morocco,MAR,1983,10.8789625
Morocco,MAR,1984,9.220156
Morocco,MAR,1985,11.789792
Morocco,MAR,1986,15.481377
Morocco,MAR,1987,17.437044
Morocco,MAR,1988,16.284916
Morocco,MAR,1989,16.34157
Morocco,MAR,1990,15.402529
Morocco,MAR,1991,16.569918
Morocco,MAR,1992,13.728409
Morocco,MAR,1993,14.837268
Morocco,MAR,1994,15.00869
Morocco,MAR,1995,18.537287
Morocco,MAR,1996,22.692457
Morocco,MAR,1997,20.79438
Morocco,MAR,1998,24.184258
Morocco,MAR,1999,22.289883
Morocco,MAR,2000,26.584074
Morocco,MAR,2001,31.27777
Morocco,MAR,2002,30.341778
Morocco,MAR,2003,29.176151
Morocco,MAR,2004,28.338545
Morocco,MAR,2005,27.364046
Morocco,MAR,2006,27.262545
Morocco,MAR,2007,23.032804
Morocco,MAR,2008,23.658386
Morocco,MAR,2009,17.90206
Morocco,MAR,2010,16.626993
Morocco,MAR,2011,16.911516
Morocco,MAR,2012,16.87468
Morocco,MAR,2013,16.310871
Morocco,MAR,2014,21.634766
Morocco,MAR,2015,23.40704
Morocco,MAR,2016,22.306555
Morocco,MAR,2017,22.147556
Morocco,MAR,2018,24.767965
Morocco,MAR,2019,29.369
Morocco,MAR,2020,32.367363
Morocco,MAR,2021,31.835207
Morocco,MAR,2022,30.246353
Netherlands,NLD,1965,24.895044
Netherlands,NLD,1966,21.175838
Netherlands,NLD,1967,19.257202
Netherlands,NLD,1968,16.315157
Netherlands,NLD,1969,12.445182
Netherlands,NLD,1970,8.083285
Netherlands,NLD,1971,5.788935
Netherlands,NLD,1972,4.262197
Netherlands,NLD,1973,4.0712743
Netherlands,NLD,1974,4.0851808
Netherlands,NLD,1975,3.4095778
Netherlands,NLD,1976,3.900055
Netherlands,NLD,1977,4.160453
Netherlands,NLD,1978,4.6647406
Netherlands,NLD,1979,4.306296
Netherlands,NLD,1980,5.318636
Netherlands,NLD,1981,6.2131414
Netherlands,NLD,1982,7.7764535
Netherlands,NLD,1983,7.992649
Netherlands,NLD,1984,9.301423
Netherlands,NLD,1985,8.9796505
Netherlands,NLD,1986,8.812826
Netherlands,NLD,1987,9.107631
Netherlands,NLD,1988,10.8677435
Netherlands,NLD,1989,10.723949
Netherlands,NLD,1990,11.163148
Netherlands,NLD,1991,10.086718
Netherlands,NLD,1992,9.938409
Netherlands,NLD,1993,9.944037
Netherlands,NLD,1994,10.704188
Netherlands,NLD,1995,10.627196
Netherlands,NLD,1996,9.831773
Netherlands,NLD,1997,9.73341
Netherlands,NLD,1998,9.8580885
Netherlands,NLD,1999,8.748891
Netherlands,NLD,2000,8.966631
Netherlands,NLD,2001,9.192333
Netherlands,NLD,2002,9.2410145
Netherlands,NLD,2003,9.495989
Netherlands,NLD,2004,9.057325
Netherlands,NLD,2005,8.466383
Netherlands,NLD,2006,8.234601
Netherlands,NLD,2007,8.828502
Netherlands,NLD,2008,8.452206
Netherlands,NLD,2009,8.081437
Netherlands,NLD,2010,7.4982038
Netherlands,NLD,2011,7.764681
Netherlands,NLD,2012,8.682937
Netherlands,NLD,2013,8.956232
Netherlands,NLD,2014,10.361346
Netherlands,NLD,2015,12.442307
Netherlands,NLD,2016,11.429215
Netherlands,NLD,2017,10.174483
Netherlands,NLD,2018,9.368524
Netherlands,NLD,2019,7.3087893
Netherlands,NLD,2020,4.835505
Netherlands,NLD,2021,6.404964
Netherlands,NLD,2022,6.5575547
New Zealand,NZL,1970,15.509063
New Zealand,NZL,1971,13.172812
New Zealand,NZL,1972,12.649155
New Zealand,NZL,1973,13.779016
New Zealand,NZL,1974,13.99564
New Zealand,NZL,1975,12.965888
New Zealand,NZL,1976,12.927561
New Zealand,NZL,1977,12.062453
New Zealand,NZL,1978,11.238249
New Zealand,NZL,1979,9.885783
New Zealand,NZL,1980,10.148485
New Zealand,NZL,1981,10.081174
New Zealand,NZL,1982,9.565306
New Zealand,NZL,1983,10.197253
New Zealand,NZL,1984,8.950242
New Zealand,NZL,1985,8.202572
New Zealand,NZL,1986,8.747761
New Zealand,NZL,1987,7.221777
New Zealand,NZL,1988,7.513258
New Zealand,NZL,1989,7.9970703
New Zealand,NZL,1990,7.4708476
New Zealand,NZL,1991,6.9828763
New Zealand,NZL,1992,7.6764593
New Zealand,NZL,1993,7.3409276
New Zealand,NZL,1994,6.574235
New Zealand,NZL,1995,6.3541403
New Zealand,NZL,1996,6.17363
New Zealand,NZL,1997,6.663718
New Zealand,NZL,1998,6.076034
New Zealand,NZL,1999,6.170674
New Zealand,NZL,2000,5.6020594
New Zealand,NZL,2001,7.001219
New Zealand,NZL,2002,6.765464
New Zealand,NZL,2003,10.073371
New Zealand,NZL,2004,10.115331
New Zealand,NZL,2005,11.55255
New Zealand,NZL,2006,11.300714
New Zealand,NZL,2007,8.594301
New Zealand,NZL,2008,10.635642
New Zealand,NZL,2009,8.199809
New Zealand,NZL,2010,6.835492
New Zealand,NZL,2011,6.891195
New Zealand,NZL,2012,8.523228
New Zealand,NZL,2013,7.462679
New Zealand,NZL,2014,6.5861306
New Zealand,NZL,2015,6.6110945
New Zealand,NZL,2016,5.4116116
New Zealand,NZL,2017,5.5944433
New Zealand,NZL,2018,6.063125
New Zealand,NZL,2019,6.46775
New Zealand,NZL,2020,6.841474
New Zealand,NZL,2021,7.808797
New Zealand,NZL,2022,5.4578733
Non-OECD (EI),,1965,46.93051
Non-OECD (EI),,1966,45.81217
Non-OECD (EI),,1967,43.82021
Non-OECD (EI),,1968,41.978584
Non-OECD (EI),,1969,41.572426
Non-OECD (EI),,1970,40.827637
Non-OECD (EI),,1971,40.389084
Non-OECD (EI),,1972,39.466057
Non-OECD (EI),,1973,37.742455
Non-OECD (EI),,1974,36.42968
Non-OECD (EI),,1975,36.723362
Non-OECD (EI),,1976,35.391773
Non-OECD (EI),,1977,34.91854
Non-OECD (EI),,1978,34.077957
Non-OECD (EI),,1979,33.50557
Non-OECD (EI),,1980,33.141006
Non-OECD (EI),,1981,32.89279
Non-OECD (EI),,1982,33.06243
Non-OECD (EI),,1983,33.28028
Non-OECD (EI),,1984,33.09924
Non-OECD (EI),,1985,33.579124
Non-OECD (EI),,1986,33.59653
Non-OECD (EI),,1987,33.852413
Non-OECD (EI),,1988,33.753048
Non-OECD (EI),,1989,33.443565
Non-OECD (EI),,1990,32.789845
Non-OECD (EI),,1991,32.658558
Non-OECD (EI),,1992,33.14597
Non-OECD (EI),,1993,33.661385
Non-OECD (EI),,1994,33.690067
Non-OECD (EI),,1995,33.399006
Non-OECD (EI),,1996,33.25306
Non-OECD (EI),,1997,32.57833
Non-OECD (EI),,1998,32.015003
Non-OECD (EI),,1999,31.872597
Non-OECD (EI),,2000,31.698206
Non-OECD (EI),,2001,31.883463
Non-OECD (EI),,2002,32.61169
Non-OECD (EI),,2003,34.71273
Non-OECD (EI),,2004,35.622208
Non-OECD (EI),,2005,37.44486
Non-OECD (EI),,2006,38.17243
Non-OECD (EI),,2007,39.010094
Non-OECD (EI),,2008,38.86085
Non-OECD (EI),,2009,39.391953
Non-OECD (EI),,2010,38.610275
Non-OECD (EI),,2011,39.475845
Non-OECD (EI),,2012,38.97617
Non-OECD (EI),,2013,38.72385
Non-OECD (EI),,2014,38.21973
Non-OECD (EI),,2015,37.2337
Non-OECD (EI),,2016,36.237686
Non-OECD (EI),,2017,35.759373
Non-OECD (EI),,2018,35.599182
Non-OECD (EI),,2019,35.645878
Non-OECD (EI),,2020,36.097546
Non-OECD (EI),,2021,35.748276
Non-OECD (EI),,2022,35.86838
North America,,1965,20.841713
North America,,1966,20.6156
North America,,1967,19.551876
North America,,1968,19.138943
North America,,1969,18.215961
North America,,1970,17.419895
North America,,1971,16.129824
North America,,1972,15.854476
North America,,1973,16.21718
North America,,1974,16.132809
North America,,1975,16.510496
North America,,1976,16.859997
North America,,1977,17.02935
North America,,1978,16.256723
North America,,1979,17.352434
North America,,1980,18.462488
North America,,1981,19.424763
North America,,1982,19.557257
North America,,1983,20.40558
North America,,1984,20.86297
North America,,1985,21.231853
North America,,1986,20.740578
North America,,1987,20.973286
North America,,1988,21.06327
North America,,1989,20.807032
North America,,1990,20.808447
North America,,1991,20.574417
North America,,1992,20.411917
North America,,1993,20.598703
North America,,1994,20.293718
North America,,1995,20.127586
North America,,1996,20.364517
North America,,1997,20.636946
North America,,1998,20.778101
North America,,1999,20.327162
North America,,2000,20.705034
North America,,2001,20.641512
North America,,2002,20.479977
North America,,2003,20.642088
North America,,2004,20.284283
North America,,2005,20.492027
North America,,2006,20.305706
North America,,2007,20.265507
North America,,2008,20.253572
North America,,2009,18.682253
North America,,2010,19.24846
North America,,2011,18.22801
North America,,2012,16.492722
North America,,2013,16.654095
North America,,2014,16.455048
North America,,2015,14.48568
North America,,2016,13.315699
North America,,2017,13.024335
North America,,2018,12.001568
North America,,2019,10.44795
North America,,2020,9.055353
North America,,2021,9.726549
North America,,2022,8.809636
North America (EI),,1965,21.16511
North America (EI),,1966,20.930376
North America (EI),,1967,19.85286
North America (EI),,1968,19.423105
North America (EI),,1969,18.47936
North America (EI),,1970,17.69688
North America (EI),,1971,16.389088
North America (EI),,1972,16.12284
North America (EI),,1973,16.502844
North America (EI),,1974,16.418581
North America (EI),,1975,16.793932
North America (EI),,1976,17.14415
North America (EI),,1977,17.32034
North America (EI),,1978,16.53457
North America (EI),,1979,17.64883
North America (EI),,1980,18.78914
North America (EI),,1981,19.785875
North America (EI),,1982,19.90097
North America (EI),,1983,20.752916
North America (EI),,1984,21.21736
North America (EI),,1985,21.56449
North America (EI),,1986,21.075752
North America (EI),,1987,21.303156
North America (EI),,1988,21.38961
North America (EI),,1989,21.132872
North America (EI),,1990,21.136057
North America (EI),,1991,20.890753
North America (EI),,1992,20.710299
North America (EI),,1993,20.897758
North America (EI),,1994,20.598866
North America (EI),,1995,20.429043
North America (EI),,1996,20.678001
North America (EI),,1997,20.966715
North America (EI),,1998,21.118107
North America (EI),,1999,20.651548
North America (EI),,2000,21.068405
North America (EI),,2001,21.030722
North America (EI),,2002,20.843775
North America (EI),,2003,21.010921
North America (EI),,2004,20.642334
North America (EI),,2005,20.868292
North America (EI),,2006,20.696405
North America (EI),,2007,20.631157
North America (EI),,2008,20.617268
North America (EI),,2009,19.011358
North America (EI),,2010,19.591745
North America (EI),,2011,18.539946
North America (EI),,2012,16.776157
North America (EI),,2013,16.922617
North America (EI),,2014,16.7116
North America (EI),,2015,14.712687
North America (EI),,2016,13.514225
North America (EI),,2017,13.2204075
North America (EI),,2018,12.16891
North America (EI),,2019,10.561261
North America (EI),,2020,9.092953
North America (EI),,2021,9.779358
North America (EI),,2022,8.844765
North Macedonia,MKD,1997,50.133358
North Macedonia,MKD,1998,57.349552
North Macedonia,MKD,1999,52.19945
North Macedonia,MKD,2000,50.392693
North Macedonia,MKD,2001,59.218758
North Macedonia,MKD,2002,52.686165
North Macedonia,MKD,2003,53.808075
North Macedonia,MKD,2004,51.778557
North Macedonia,MKD,2005,51.949863
North Macedonia,MKD,2006,49.657803
North Macedonia,MKD,2007,51.30524
North Macedonia,MKD,2008,54.296112
North Macedonia,MKD,2009,49.443756
North Macedonia,MKD,2010,44.09481
North Macedonia,MKD,2011,50.482567
North Macedonia,MKD,2012,51.180584
North Macedonia,MKD,2013,44.80062
North Macedonia,MKD,2014,44.80272
North Macedonia,MKD,2015,38.315174
North Macedonia,MKD,2016,33.30581
North Macedonia,MKD,2017,37.83633
North Macedonia,MKD,2018,34.179443
North Macedonia,MKD,2019,38.347874
North Macedonia,MKD,2020,30.197636
North Macedonia,MKD,2021,25.080208
North Macedonia,MKD,2022,28.63333
Norway,NOR,1977,2.883612
Norway,NOR,1978,2.648351
Norway,NOR,1979,3.0797067
Norway,NOR,1980,2.9960568
Norway,NOR,1981,2.8418748
Norway,NOR,1982,2.7656808
Norway,NOR,1983,2.680118
Norway,NOR,1984,2.9681737
Norway,NOR,1985,2.9884672
Norway,NOR,1986,2.7297876
Norway,NOR,1987,2.510177
Norway,NOR,1988,2.4999
Norway,NOR,1989,2.0558093
Norway,NOR,1990,1.9050397
Norway,NOR,1991,1.8387629
Norway,NOR,1992,1.7540995
Norway,NOR,1993,1.8381007
Norway,NOR,1994,2.145639
Norway,NOR,1995,2.2076392
Norway,NOR,1996,2.3933098
Norway,NOR,1997,2.25901
Norway,NOR,1998,2.3572743
Norway,NOR,1999,2.1518338
Norway,NOR,2000,1.9887897
Norway,NOR,2001,1.9597061
Norway,NOR,2002,1.6333312
Norway,NOR,2003,1.8072757
Norway,NOR,2004,2.003473
Norway,NOR,2005,1.4978616
Norway,NOR,2006,1.402966
Norway,NOR,2007,1.4372499
Norway,NOR,2008,1.446379
Norway,NOR,2009,1.2469934
Norway,NOR,2010,1.7708771
Norway,NOR,2011,1.9376531
Norway,NOR,2012,1.6951898
Norway,NOR,2013,1.7132924
Norway,NOR,2014,1.8220359
Norway,NOR,2015,1.6172879
Norway,NOR,2016,1.6364393
Norway,NOR,2017,1.7022092
Norway,NOR,2018,1.6887752
Norway,NOR,2019,1.7602196
Norway,NOR,2020,1.6061049
Norway,NOR,2021,1.7203102
Norway,NOR,2022,1.7722683
OECD (EI),,1965,33.243732
OECD (EI),,1966,31.5438
OECD (EI),,1967,29.774061
OECD (EI),,1968,28.551796
OECD (EI),,1969,27.133947
OECD (EI),,1970,25.318008
OECD (EI),,1971,23.377356
OECD (EI),,1972,22.086376
OECD (EI),,1973,21.751612
OECD (EI),,1974,21.85347
OECD (EI),,1975,21.91125
OECD (EI),,1976,21.953712
OECD (EI),,1977,21.742083
OECD (EI),,1978,20.934914
OECD (EI),,1979,21.630583
OECD (EI),,1980,22.995945
OECD (EI),,1981,23.756868
OECD (EI),,1982,24.171339
OECD (EI),,1983,24.581467
OECD (EI),,1984,24.502544
OECD (EI),,1985,24.940536
OECD (EI),,1986,24.317652
OECD (EI),,1987,24.286222
OECD (EI),,1988,23.960398
OECD (EI),,1989,23.692047
OECD (EI),,1990,22.9347
OECD (EI),,1991,22.268559
OECD (EI),,1992,21.516722
OECD (EI),,1993,21.097446
OECD (EI),,1994,20.74387
OECD (EI),,1995,20.308992
OECD (EI),,1996,20.266018
OECD (EI),,1997,20.220367
OECD (EI),,1998,20.038092
OECD (EI),,1999,19.563692
OECD (EI),,2000,20.002485
OECD (EI),,2001,19.910273
OECD (EI),,2002,19.986782
OECD (EI),,2003,20.27546
OECD (EI),,2004,19.983746
OECD (EI),,2005,19.993849
OECD (EI),,2006,20.123075
OECD (EI),,2007,20.314636
OECD (EI),,2008,20.165926
OECD (EI),,2009,18.964096
OECD (EI),,2010,19.414305
OECD (EI),,2011,19.235695
OECD (EI),,2012,18.621624
OECD (EI),,2013,18.60417
OECD (EI),,2014,18.455772
OECD (EI),,2015,17.257702
OECD (EI),,2016,16.204765
OECD (EI),,2017,15.923582
OECD (EI),,2018,15.138372
OECD (EI),,2019,13.545327
OECD (EI),,2020,12.439373
OECD (EI),,2021,12.885019
OECD (EI),,2022,12.328027
Oceania,,1965,43.281536
Oceania,,1966,42.48515
Oceania,,1967,41.1459
Oceania,,1968,39.935833
Oceania,,1969,39.785255
Oceania,,1970,36.7067
Oceania,,1971,34.831173
Oceania,,1972,34.64666
Oceania,,1973,34.06791
Oceania,,1974,33.652027
Oceania,,1975,33.97454
Oceania,,1976,33.94622
Oceania,,1977,33.744484
Oceania,,1978,33.570366
Oceania,,1979,33.71108
Oceania,,1980,34.581497
Oceania,,1981,34.93439
Oceania,,1982,35.38574
Oceania,,1983,36.382965
Oceania,,1984,36.753227
Oceania,,1985,36.900227
Oceania,,1986,36.939476
Oceania,,1987,37.22261
Oceania,,1988,37.493164
Oceania,,1989,37.629658
Oceania,,1990,37.579136
Oceania,,1991,38.383137
Oceania,,1992,38.17523
Oceania,,1993,37.553436
Oceania,,1994,36.71189
Oceania,,1995,36.358486
Oceania,,1996,36.797314
Oceania,,1997,37.900303
Oceania,,1998,38.67445
Oceania,,1999,39.6113
Oceania,,2000,39.387234
Oceania,,2001,38.993473
Oceania,,2002,38.983902
Oceania,,2003,40.21539
Oceania,,2004,40.6107
Oceania,,2005,40.54946
Oceania,,2006,40.063457
Oceania,,2007,38.57518
Oceania,,2008,39.831226
Oceania,,2009,38.738422
Oceania,,2010,35.74995
Oceania,,2011,33.8961
Oceania,,2012,32.39877
Oceania,,2013,30.31061
Oceania,,2014,29.628971
Oceania,,2015,30.05166
Oceania,,2016,29.750109
Oceania,,2017,28.792603
Oceania,,2018,27.843231
Oceania,,2019,25.893927
Oceania,,2020,26.517656
Oceania,,2021,25.755468
Oceania,,2022,23.412468
Oman,OMN,1994,0.00025568102
Oman,OMN,1995,0.00011860118
Oman,OMN,1996,0.00007388372
Oman,OMN,1997,0.00057659106
Oman,OMN,1998,0.0008073841
Oman,OMN,1999,0.00008488333
Pakistan,PAK,1965,19.504864
Pakistan,PAK,1966,16.341385
